ID,WIDTH,HEIGHT,GROUP
0,26,4,0
1,17,29,1
2,10,56,2
3,5,16,3
4,15,18,4
5,22,59,5
6,31,19,6
7,24,8,7
8,6,1,8
9,39,11,9
10,2,10,10
11,16,3,11
12,4,12,12
13,6,8,13
14,15,40,14
15,37,35,15
16,11,48,16
17,9,3,17
18,16,5,18
19,23,42,19
20,7,7,20
21,24,5,21
22,8,12,22
23,2,13,23
24,8,32,24
25,5,1,25
26,22,10,26
27,18,47,27
28,16,16,28
29,13,9,29
30,13,19,30
31,22,24,31
32,7,7,32
33,50,11,33
34,12,4,34
35,3,7,35
36,8,10,36
37,4,1,37
38,15,104,38
39,9,11,39
40,50,10,40
41,15,81,41
42,5,1,42
43,14,80,43
44,34,6,44
45,14,5,45
46,23,14,46
47,10,12,47
48,11,12,48
49,55,14,49
50,19,4,50
51,16,40,51
52,11,2,52
53,25,11,53
54,8,35,54
55,14,45,55
56,36,10,56
57,9,5,57
58,4,16,58
59,32,5,59
60,1,5,60
61,15,3,61
62,23,42,62
63,20,19,63
64,10,37,64
65,13,35,65
66,4,14,66
67,25,46,67
68,18,94,68
69,14,17,69
70,22,6,70
71,10,6,71
72,21,13,72
73,22,65,73
74,9,31,74
75,20,53,75
76,8,6,76
77,20,3,77
78,28,14,78
79,17,6,79
80,22,49,80
81,3,17,81
82,9,4,82
83,11,33,83
84,6,4,84
85,16,54,85
86,11,12,86
87,12,21,87
88,11,2,88
89,16,40,89
90,101,37,90
91,44,12,91
92,2,10,92
93,99,25,93
94,8,6,94
95,15,23,95
96,36,9,96
