ID,WIDTH,HEIGHT,GROUP
0,4,25,0
1,22,9,1
2,14,19,2
3,8,37,3
4,11,2,4
5,10,22,5
6,8,9,6
7,4,26,7
8,8,7,8
9,7,15,9
10,3,3,10
11,13,47,11
12,24,18,12
13,7,21,13
14,12,8,14
15,4,4,15
16,6,6,16
17,25,31,17
18,10,48,18
19,2,5,19
20,4,21,20
21,2,1,21
22,28,10,22
23,3,1,23
24,2,4,24
25,12,3,25
26,61,19,26
27,3,1,27
28,6,2,28
29,26,5,29
30,6,6,30
31,3,4,31
32,12,6,32
33,10,28,33
34,7,3,34
35,1,5,35
36,10,3,36
37,2,5,37
38,14,4,38
39,3,5,39
40,10,15,40
41,5,5,41
42,15,27,42
43,8,10,43
44,2,6,44
45,18,6,45
46,3,8,46
47,30,6,47
48,22,4,48
49,4,4,49
50,2,4,50
51,61,18,51
52,16,4,52
53,20,13,53
54,3,15,54
55,5,1,55
56,6,7,56
57,4,2,57
58,8,27,58
59,28,16,59
60,6,9,60
61,30,11,61
62,11,30,62
63,8,24,63
64,1,4,64
65,11,8,65
66,3,9,66
67,2,1,67
68,8,30,68
69,4,21,69
70,14,12,70
71,1,4,71
72,5,34,72
73,9,4,73
74,1,3,74
75,10,27,75
76,4,12,76
77,3,8,77
78,25,12,78
79,40,9,79
80,8,24,80
81,23,4,81
82,44,13,82
83,1,6,83
84,10,3,84
85,1,6,85
86,2,3,86
87,15,6,87
88,3,13,88
89,1,6,89
90,2,1,90
91,14,8,91
92,2,12,92
93,3,13,93
94,24,19,94
95,17,4,95
96,21,41,96
97,1,3,97
98,11,47,98
99,3,8,99
100,5,30,100
101,42,13,101
102,14,74,102
103,6,1,103
104,11,69,104
105,13,35,105
106,13,10,106
107,20,4,107
108,7,15,108
109,57,11,109
110,49,19,110
111,21,62,111
112,10,15,112
113,19,37,113
114,37,8,114
115,20,9,115
116,7,4,116
117,17,4,117
118,66,13,118
119,10,28,119
120,2,10,120
121,8,6,121
122,6,5,122
123,13,2,123
124,6,2,124
125,7,8,125
126,11,13,126
127,43,16,127
128,5,33,128
129,3,20,129
130,5,5,130
131,34,9,131
132,66,15,132
133,6,30,133
134,60,9,134
135,2,6,135
136,20,45,136
137,1,3,137
138,3,1,138
139,29,21,139
140,4,5,140
141,16,31,141
142,18,50,142
143,9,4,143
144,14,5,144
145,23,7,145
146,11,10,146
147,15,18,147
148,8,3,148
149,18,6,149
150,12,10,150
151,6,8,151
152,13,12,152
153,8,2,153
154,29,8,154
155,17,14,155
156,12,25,156
157,8,16,157
158,8,6,158
159,8,11,159
160,13,52,160
161,12,6,161
162,3,15,162
163,13,14,163
164,12,6,164
165,63,14,165
166,7,15,166
167,14,14,167
168,9,3,168
169,15,9,169
170,2,6,170
171,60,11,171
172,7,19,172
173,20,7,173
174,8,15,174
175,5,12,175
176,1,2,176
177,4,11,177
178,3,3,178
179,6,20,179
180,4,6,180
181,12,3,181
182,3,3,182
183,26,8,183
184,4,1,184
185,5,12,185
186,8,32,186
187,7,3,187
188,14,8,188
189,16,53,189
190,2,5,190
191,21,23,191
192,12,71,192
193,32,16,193
194,20,9,194
195,1,5,195
196,21,7,196
