ID,WIDTH,HEIGHT,GROUP
0,5,30,0
1,47,19,1
2,69,18,2
3,24,20,3
4,14,86,4
5,30,10,5
6,15,6,6
7,7,25,7
8,18,50,8
9,25,57,9
10,8,4,10
11,41,41,11
12,7,46,12
13,5,16,13
14,22,5,14
15,9,8,15
16,20,18,16
17,13,3,17
18,36,7,18
19,7,12,19
20,49,8,20
21,28,7,21
22,2,9,22
23,8,6,23
24,20,13,24
25,4,13,25
26,20,40,26
27,13,12,27
28,18,41,28
29,26,8,29
30,4,2,30
31,27,8,31
32,6,21,32
33,4,23,33
34,23,10,34
35,23,70,35
36,4,14,36
37,13,18,37
38,32,27,38
39,9,11,39
40,15,4,40
41,20,6,41
42,7,26,42
43,25,9,43
44,6,6,44
45,12,59,45
46,4,1,46
47,26,17,47
48,65,29,48
49,7,5,49
50,35,11,50
51,2,7,51
52,10,45,52
53,14,5,53
54,3,19,54
55,62,22,55
56,37,8,56
57,117,20,57
58,20,14,58
59,28,73,59
60,7,10,60
61,31,11,61
62,9,31,62
63,23,59,63
64,29,8,64
65,5,9,65
66,6,12,66
67,5,13,67
68,29,32,68
69,16,9,69
70,2,12,70
71,24,25,71
72,14,40,72
73,23,70,73
74,7,14,74
75,4,14,75
76,8,25,76
77,18,25,77
78,19,24,78
79,37,7,79
80,24,10,80
81,6,14,81
82,16,18,82
83,11,18,83
84,6,21,84
85,9,7,85
86,7,5,86
87,1,3,87
88,59,22,88
89,6,5,89
90,3,14,90
91,22,38,91
92,19,57,92
93,8,21,93
94,7,11,94
95,40,7,95
96,4,3,96
