ID,WIDTH,HEIGHT,GROUP
0,13,6,0
1,6,20,1
2,24,35,2
3,22,7,3
4,47,12,4
5,50,24,5
6,5,21,6
7,36,14,7
8,18,5,8
9,22,56,9
10,7,21,10
11,8,5,11
12,18,3,12
13,7,22,13
14,15,7,14
15,2,10,15
16,56,9,16
17,8,3,17
18,55,15,18
19,11,12,19
20,35,7,20
21,30,42,21
22,11,7,22
23,8,46,23
24,18,15,24
25,4,25,25
26,22,64,26
27,14,11,27
28,7,11,28
29,12,8,29
30,31,20,30
31,28,15,31
32,12,75,32
33,33,7,33
34,14,6,34
35,29,16,35
36,13,56,36
37,4,1,37
38,23,49,38
39,4,4,39
40,37,29,40
41,4,24,41
42,2,4,42
43,5,9,43
44,20,21,44
45,21,55,45
46,3,15,46
47,8,11,47
48,7,2,48
49,9,35,49
50,36,12,50
51,5,3,51
52,4,14,52
53,7,33,53
54,4,5,54
55,6,22,55
56,18,116,56
57,11,12,57
58,13,4,58
59,13,34,59
60,6,1,60
61,14,10,61
62,13,9,62
63,27,8,63
64,65,17,64
65,56,19,65
66,22,8,66
67,13,10,67
68,47,9,68
69,5,1,69
70,14,4,70
71,12,27,71
72,19,21,72
73,2,2,73
74,6,5,74
75,12,7,75
76,5,12,76
77,4,11,77
78,7,11,78
79,27,94,79
80,41,27,80
81,16,14,81
82,10,2,82
83,11,21,83
84,28,5,84
85,23,25,85
86,7,20,86
87,35,11,87
88,10,60,88
89,2,10,89
90,16,68,90
91,34,102,91
92,8,2,92
93,4,25,93
94,110,16,94
95,4,18,95
96,16,41,96
