ID,WIDTH,HEIGHT,GROUP
0,18,43,0
1,6,10,1
2,25,74,2
3,24,10,3
4,32,32,4
5,14,35,5
6,38,19,6
7,16,41,7
8,20,18,8
9,2,3,9
10,4,1,10
11,13,35,11
12,12,15,12
13,8,40,13
14,8,34,14
15,31,17,15
16,20,58,16
17,27,13,17
18,13,39,18
19,23,15,19
20,20,30,20
21,18,22,21
22,11,12,22
23,12,26,23
24,17,23,24
25,47,68,25
26,12,11,26
27,11,53,27
28,11,23,28
29,10,34,29
30,43,14,30
31,33,5,31
32,34,9,32
33,9,26,33
34,97,16,34
35,2,13,35
36,18,22,36
37,12,3,37
38,30,27,38
39,16,27,39
40,15,81,40
41,29,20,41
42,17,11,42
43,52,17,43
44,15,31,44
45,24,76,45
46,55,12,46
47,7,31,47
48,4,21,48
49,7,12,49
50,7,11,50
51,16,30,51
52,82,14,52
53,9,30,53
54,63,12,54
55,15,7,55
56,17,57,56
57,40,73,57
58,64,17,58
59,11,4,59
60,52,14,60
61,42,11,61
62,25,19,62
63,36,7,63
64,20,8,64
65,4,27,65
66,9,42,66
67,1,3,67
68,25,4,68
69,11,23,69
70,7,45,70
71,28,14,71
72,20,56,72
