ID,WIDTH,HEIGHT,GROUP
0,32,10,0
1,17,10,1
2,20,7,2
3,38,9,3
4,4,22,4
5,10,3,5
6,36,21,6
7,5,24,7
8,17,35,8
9,2,3,9
10,11,17,10
11,17,5,11
12,52,10,12
13,30,11,13
14,8,35,14
15,61,11,15
16,22,6,16
17,57,11,17
18,7,35,18
19,36,24,19
20,48,16,20
21,28,9,21
22,18,37,22
23,36,103,23
24,11,4,24
25,17,12,25
26,6,19,26
27,5,17,27
28,23,4,28
29,20,7,29
30,23,83,30
31,13,75,31
32,23,29,32
33,32,23,33
34,36,12,34
35,11,9,35
36,25,10,36
37,10,35,37
38,28,22,38
39,14,64,39
40,8,3,40
41,26,4,41
42,33,13,42
43,30,18,43
44,31,26,44
45,53,13,45
46,2,13,46
47,4,23,47
48,9,38,48
49,26,7,49
50,14,3,50
51,4,10,51
52,16,28,52
53,106,25,53
54,6,8,54
55,10,10,55
56,58,11,56
57,88,26,57
58,6,1,58
59,9,9,59
60,43,27,60
61,8,11,61
62,60,21,62
63,26,58,63
64,6,3,64
65,14,83,65
66,18,100,66
67,9,6,67
68,62,9,68
69,7,18,69
70,22,5,70
71,41,9,71
72,90,30,72
