ID,WIDTH,HEIGHT,GROUP
0,8,34,0
1,20,30,1
2,11,23,2
3,13,35,3
4,17,57,4
5,47,68,5
6,31,17,6
7,17,23,7
8,18,43,8
9,43,14,9
10,15,7,10
11,11,12,11
12,18,22,12
13,2,3,13
14,10,34,14
15,14,35,15
16,7,12,16
17,42,11,17
18,20,8,18
19,27,13,19
20,12,11,20
21,12,3,21
22,7,11,22
23,8,40,23
24,4,27,24
25,12,15,25
26,24,10,26
27,38,19,27
28,11,23,28
29,23,15,29
30,55,12,30
31,52,17,31
32,40,73,32
33,2,13,33
34,9,42,34
35,13,39,35
36,4,21,36
37,16,41,37
38,97,16,38
39,6,10,39
40,63,12,40
41,36,7,41
42,9,26,42
43,34,9,43
44,16,30,44
45,30,27,45
46,7,45,46
47,33,5,47
48,25,74,48
49,28,14,49
50,9,30,50
51,25,4,51
52,11,4,52
53,25,19,53
54,52,14,54
55,15,31,55
56,82,14,56
57,32,32,57
58,20,58,58
59,20,18,59
60,20,56,60
61,29,20,61
62,16,27,62
63,64,17,63
64,1,3,64
65,7,31,65
66,24,76,66
67,4,1,67
68,12,26,68
69,15,81,69
70,17,11,70
71,18,22,71
72,11,53,72
