        50       100       100
       891        27        33         1
       231        21        11         1
      1720        43        40         1
      1247        29        43         1
       893        47        19         1
       425        25        17         1
      1080        40        27         1
       828        46        18         1
       595        35        17         1
       602        43        14         1
      1920        40        48         1
       182        13        14         1
       912        38        24         1
      1512        36        42         1
       310        10        31         1
       525        35        15         1
      1620        45        36         1
       598        23        26         1
       442        34        13         1
       360        18        20         1
       154        11        14         1
       783        29        27         1
       700        25        28         1
       544        17        32         1
       720        24        30         1
       612        17        36         1
       555        15        37         1
      1599        41        39         1
      1320        33        40         1
       950        25        38         1
       240        12        20         1
      1519        31        49         1
      1102        38        29         1
      1628        37        44         1
       962        37        26         1
      1628        44        37         1
      1813        49        37         1
      1333        31        43         1
      1440        45        32         1
       486        18        27         1
       425        17        25         1
      1360        34        40         1
      1134        27        42         1
       805        23        35         1
       384        16        24         1
      1568        32        49         1
       910        35        26         1
      2160        48        45         1
       516        43        12         1
       242        11        22         1
