        50       100       100
       378        27        14         1
       300        12        25         1
       220        20        11         1
      1088        32        34         1
      1332        36        37         1
      1485        45        33         1
       364        26        14         1
      1368        36        38         1
       700        25        28         1
       561        33        17         1
      1152        48        24         1
       522        18        29         1
      2303        49        47         1
      1452        44        33         1
      1102        29        38         1
       861        41        21         1
      1617        33        49         1
       504        36        14         1
       680        17        40         1
       588        28        21         1
      1364        44        31         1
       672        42        16         1
       552        46        12         1
       310        31        10         1
       506        46        11         1
       680        17        40         1
      1911        49        39         1
       870        30        29         1
       740        37        20         1
       576        18        32         1
       407        11        37         1
      1218        29        42         1
       270        27        10         1
      1080        27        40         1
       462        22        21         1
      1189        41        29         1
      1833        39        47         1
       672        42        16         1
       833        17        49         1
       756        42        18         1
       816        34        24         1
       630        42        15         1
       672        16        42         1
       450        30        15         1
       418        19        22         1
      1008        21        48         1
       855        45        19         1
      1978        43        46         1
       837        31        27         1
      1066        26        41         1
