        50       100       100
       494        26        19         1
       416        32        13         1
       459        17        27         1
       450        25        18         1
       720        45        16         1
      1200        30        40         1
       456        19        24         1
       525        21        25         1
      1760        44        40         1
      1372        49        28         1
      2401        49        49         1
      1488        48        31         1
       396        36        11         1
       602        43        14         1
       704        22        32         1
       570        38        15         1
       828        36        23         1
       272        16        17         1
       450        18        25         1
       504        42        12         1
       735        15        49         1
       288        18        16         1
      1092        26        42         1
       675        45        15         1
       570        38        15         1
       960        32        30         1
       720        30        24         1
       640        32        20         1
      1634        43        38         1
      1080        36        30         1
       450        10        45         1
       220        20        11         1
      1196        46        26         1
       592        37        16         1
       675        15        45         1
      1457        31        47         1
       864        24        36         1
       481        37        13         1
      1320        33        40         1
       407        37        11         1
       925        25        37         1
      1920        48        40         1
       940        47        20         1
       756        27        28         1
      1435        35        41         1
      1150        46        25         1
      1840        46        40         1
       320        20        16         1
      1073        37        29         1
       345        15        23         1
