        50       100       100
       616        22        28         1
      1920        40        48         1
       456        24        19         1
       420        10        42         1
       576        32        18         1
       418        38        11         1
       910        26        35         1
      1026        27        38         1
      1152        24        48         1
      2070        46        45         1
      1472        32        46         1
       340        34        10         1
       646        34        19         1
       820        41        20         1
       330        22        15         1
      1575        35        45         1
       680        20        34         1
      1800        45        40         1
      1012        23        44         1
      1080        36        30         1
      1056        32        33         1
       555        37        15         1
       665        19        35         1
       252        18        14         1
      1716        44        39         1
      1978        43        46         1
       264        24        11         1
      1716        39        44         1
      1368        38        36         1
      1092        28        39         1
       368        16        23         1
       476        28        17         1
       441        21        21         1
       273        13        21         1
      1152        32        36         1
      1089        33        33         1
      2112        44        48         1
      1054        34        31         1
       360        10        36         1
       560        40        14         1
       630        15        42         1
      1880        40        47         1
       312        24        13         1
      1188        44        27         1
       220        22        10         1
      1681        41        41         1
       648        36        18         1
       384        16        24         1
       946        43        22         1
       756        28        27         1
