        50       100       100
       780        30        26         1
      1332        37        36         1
       504        24        21         1
       560        14        40         1
       266        14        19         1
       897        23        39         1
       936        39        24         1
       611        47        13         1
       589        19        31         1
       330        30        11         1
      1380        30        46         1
      1258        37        34         1
      1066        26        41         1
       540        30        18         1
       168        14        12         1
      1927        47        41         1
       420        20        21         1
       924        28        33         1
       558        18        31         1
       340        17        20         1
       120        12        10         1
      1932        46        42         1
      1428        34        42         1
      1472        46        32         1
      1230        41        30         1
       468        36        13         1
       384        16        24         1
       612        36        17         1
       247        19        13         1
      1804        44        41         1
       275        25        11         1
      1170        39        30         1
      1560        40        39         1
      1386        33        42         1
       264        12        22         1
       490        49        10         1
      1152        48        24         1
       702        26        27         1
      1080        24        45         1
       160        10        16         1
       120        12        10         1
      1554        37        42         1
       143        13        11         1
      1632        34        48         1
       270        18        15         1
      1680        42        40         1
       468        26        18         1
      1505        35        43         1
      1632        34        48         1
       330        11        30         1
