        50       100       100
      1476        36        41         1
      1911        39        49         1
       432        18        24         1
      1440        30        48         1
       646        19        34         1
       432        16        27         1
       682        31        22         1
       276        12        23         1
       529        23        23         1
       340        34        10         1
       950        38        25         1
       860        43        20         1
       551        19        29         1
       340        20        17         1
      1122        34        33         1
       608        19        32         1
       300        15        20         1
      1892        43        44         1
       288        12        24         1
       110        11        10         1
      1290        43        30         1
      1025        41        25         1
       759        33        23         1
       874        19        46         1
       576        12        48         1
       250        25        10         1
      1056        48        22         1
       242        22        11         1
       704        44        16         1
       360        30        12         1
      1488        31        48         1
       875        35        25         1
      1148        28        41         1
       783        29        27         1
       320        32        10         1
       486        27        18         1
       738        18        41         1
      1152        24        48         1
       144        12        12         1
      1848        44        42         1
       798        19        42         1
       286        26        11         1
      1804        41        44         1
      1189        29        41         1
      1305        45        29         1
       120        12        10         1
       888        37        24         1
       121        11        11         1
       540        12        45         1
       168        12        14         1
