        50       100       100
       629        17        37         1
       560        40        14         1
       880        44        20         1
       460        46        10         1
       100        10        10         1
      1710        38        45         1
       400        25        16         1
      1862        49        38         1
      1302        31        42         1
       986        29        34         1
       209        19        11         1
       864        36        24         1
       720        24        30         1
       759        23        33         1
       644        46        14         1
      1078        49        22         1
      1176        42        28         1
       169        13        13         1
       567        21        27         1
      1632        48        34         1
       784        49        16         1
       640        20        32         1
      1470        35        42         1
       992        31        32         1
       620        20        31         1
      1040        40        26         1
      1363        29        47         1
       255        15        17         1
       984        41        24         1
       666        37        18         1
       527        17        31         1
      1323        27        49         1
      1620        45        36         1
      1148        28        41         1
       782        23        34         1
       702        27        26         1
       882        49        18         1
       728        26        28         1
       525        15        35         1
      1763        43        41         1
       540        36        15         1
       560        28        20         1
       240        24        10         1
      1932        42        46         1
       588        21        28         1
       506        23        22         1
       546        21        26         1
       736        46        16         1
      1575        35        45         1
       154        11        14         1
