        30       100       100
       816        48        17         4
      1920        48        40         2
       377        13        29         3
       210        14        15         1
       648        24        27         4
       896        28        32         3
      1640        40        41         3
      1232        28        44         2
      1640        40        41         4
       540        30        18         3
       410        10        41         4
      1845        45        41         1
      1176        24        49         1
       608        16        38         3
      1656        36        46         2
       437        19        23         2
      1716        39        44         4
       357        21        17         4
       572        13        44         2
      1302        42        31         3
       150        15        10         4
      1554        42        37         3
      1482        39        38         1
       440        22        20         4
       437        19        23         3
      1128        47        24         4
       660        20        33         2
      1000        40        25         2
       924        42        22         2
       750        30        25         2
