        30       100       100
       480        40        12         4
       240        10        24         1
      1332        36        37         1
      2352        49        48         2
       768        24        32         4
       819        21        39         4
      1426        46        31         3
       575        25        23         3
       495        15        33         1
       700        25        28         4
      1036        37        28         2
      1120        35        32         2
      1160        40        29         4
       500        25        20         2
      1935        43        45         1
      1176        42        28         4
      1088        34        32         3
      1813        37        49         3
      1892        43        44         3
       176        16        11         3
       156        13        12         1
       893        47        19         3
       882        49        18         3
       225        15        15         3
      1276        29        44         3
      1722        42        41         1
       783        27        29         1
      1584        33        48         2
       480        24        20         4
       868        31        28         3
