        30       100       100
       504        24        21         3
      1008        28        36         3
       992        31        32         1
       493        17        29         3
       330        33        10         1
       731        17        43         1
      1408        44        32         2
      1728        48        36         3
       936        39        24         2
       504        14        36         2
       374        22        17         3
       936        39        24         1
       533        41        13         1
       680        40        17         2
       345        15        23         3
      1568        32        49         2
       462        11        42         3
       792        24        33         2
      1376        32        43         1
       231        11        21         2
       858        26        33         4
       286        26        11         2
      1558        41        38         3
      1225        35        35         2
      1518        46        33         3
       588        14        42         3
       714        21        34         2
      1890        45        42         4
      1806        43        42         4
       285        15        19         4
