        30       100       100
       130        10        13         1
      1287        39        33         2
       621        27        23         1
      1148        28        41         3
       736        16        46         2
       110        11        10         2
      1628        37        44         3
      2058        49        42         4
      1088        34        32         3
      1480        37        40         3
      1000        25        40         1
      1015        35        29         4
      1050        35        30         2
       300        25        12         1
       644        23        28         2
      1110        30        37         2
      1672        38        44         3
       552        24        23         3
       380        38        10         1
      1428        42        34         3
       504        21        24         4
       900        45        20         4
       714        34        21         3
       390        26        15         4
       810        27        30         2
       578        34        17         1
      1380        46        30         4
       132        12        11         3
       528        24        22         1
       961        31        31         1
