        30       100       100
       360        20        18         2
      1248        32        39         1
       432        12        36         4
       936        26        36         4
       990        33        30         1
      2256        47        48         2
       832        26        32         2
      1480        40        37         2
       444        12        37         1
      1134        27        42         1
      1296        27        48         2
       756        27        28         3
      1804        44        41         2
       931        19        49         3
       510        30        17         2
      1012        22        46         2
       525        35        15         2
      2021        47        43         2
       775        31        25         4
       374        34        11         1
       192        12        16         1
       651        31        21         1
       400        10        40         1
       608        16        38         2
       816        17        48         4
       432        12        36         3
       110        11        10         1
       910        35        26         2
       286        13        22         2
       972        27        36         2
