        30       100       100
       875        25        35         3
       546        42        13         3
       230        23        10         3
       396        11        36         2
       792        24        33         3
       656        16        41         2
       595        35        17         3
       300        30        10         4
       675        15        45         3
       324        27        12         4
      1221        33        37         4
       660        33        20         1
       720        16        45         1
       690        46        15         1
       378        18        21         2
       504        18        28         3
       858        33        26         3
      1204        43        28         2
      2160        48        45         3
       275        11        25         1
      1488        31        48         3
      1804        44        41         1
       592        37        16         4
       816        24        34         2
      1188        33        36         3
      2016        48        42         2
       336        24        14         4
       270        18        15         2
       266        19        14         2
       637        13        49         2
