        30       100       100
       900        45        20         1
       378        27        14         4
      1504        47        32         3
       720        15        48         1
       480        40        12         4
       950        25        38         2
      1440        45        32         4
       380        19        20         3
       658        14        47         3
       585        45        13         1
      1081        47        23         1
       462        21        22         3
       576        16        36         4
       456        24        19         2
      1230        30        41         4
       768        32        24         2
      2070        45        46         3
       702        26        27         1
       629        37        17         1
       396        36        11         3
       260        26        10         2
       680        17        40         3
      1054        31        34         2
      1710        38        45         3
       777        37        21         3
       220        22        10         1
       987        21        47         2
       620        31        20         1
      1360        34        40         4
       962        26        37         1
