        30       100       100
      1050        25        42         1
      1316        28        47         4
      1240        40        31         4
       416        16        26         4
      1462        43        34         1
      1200        40        30         1
      1344        28        48         2
       420        35        12         3
       684        38        18         3
      2303        49        47         1
       686        14        49         1
       550        25        22         2
      1521        39        39         1
       851        37        23         2
      1575        45        35         2
       308        22        14         3
       408        34        12         4
      1170        45        26         2
      1786        47        38         3
       160        16        10         2
      1088        34        32         3
      1330        38        35         4
      1410        30        47         2
       645        43        15         4
      1034        47        22         2
       598        23        26         2
      1032        24        43         2
       675        27        25         4
      1326        34        39         1
      1677        43        39         2
