ID,WIDTH,HEIGHT,PROFIT,COPIES
0,81,79,2176,4
1,200,95,12541,3
2,220,57,7399,8
3,324,100,12961,5
4,299,42,5024,2
5,296,68,13285,2
6,326,128,19195,4
7,196,36,2329,1
8,245,61,8370,1
9,190,142,17537,5
10,271,79,7708,6
11,220,125,17051,6
12,248,92,7530,5
13,185,117,14503,9
14,56,42,1623,3
15,297,49,9751,7
16,208,143,15765,8
17,158,92,3780,9
18,291,115,9036,6
19,71,88,2750,5
20,214,101,9727,5
21,189,32,3327,7
22,187,59,3862,7
23,139,42,2744,6
24,288,69,6956,2
25,299,104,7774,5
26,223,144,22800,6
27,323,80,11628,7
28,133,57,4170,4
29,197,119,7502,6
30,137,78,7801,4
31,300,57,5472,1
32,43,67,1383,8
33,194,120,10244,5
34,130,114,6077,3
35,220,99,6317,2
