ID,WIDTH,HEIGHT
0,515,1009
1,727,871
2,492,745
3,235,446
4,572,1019
5,521,964
6,545,423
7,334,864
8,306,637
9,624,613
10,479,285
11,759,430
12,436,345
13,661,991
14,676,145
15,325,437
16,255,153
17,602,1039
18,141,1073
19,575,722
20,837,192
21,865,921
22,487,261
23,435,255
24,470,355
25,855,713
26,589,214
27,200,606
28,195,894
29,615,1000
30,567,753
31,852,810
32,792,157
33,148,610
34,333,569
35,274,829
36,548,905
37,289,1027
38,460,680
39,335,240
40,794,415
41,473,308
42,727,256
43,780,737
44,560,617
45,385,357
46,218,1036
47,871,1006
48,560,1059
