ID,WIDTH,HEIGHT
0,659,616
1,206,316
2,806,212
3,555,880
4,1001,475
5,719,801
6,973,806
7,778,428
8,823,638
9,665,613
10,529,762
11,252,665
12,607,633
13,573,521
14,854,843
15,1117,750
16,249,655
17,292,389
18,1027,704
19,1090,825
20,710,764
21,641,205
22,497,840
23,190,295
24,590,1001
25,997,195
26,725,867
27,357,691
28,822,587
29,947,937
30,752,554
31,1011,293
32,232,782
33,917,728
34,871,850
35,700,650
36,232,423
37,783,280
38,221,340
39,785,288
40,383,616
41,501,996
42,462,849
43,993,318
44,1053,276
45,744,516
46,325,238
47,1069,884
48,1014,812
49,488,149
50,301,751
51,394,369
52,1115,754
