ID,WIDTH,HEIGHT
0,738,495
1,126,102
2,117,273
3,818,163
4,530,585
5,654,160
6,491,632
7,228,526
8,653,429
9,266,239
10,368,269
11,429,372
12,198,548
13,399,212
14,116,181
15,335,359
16,737,182
17,676,194
18,238,423
19,579,526
20,172,369
21,105,615
22,370,185
23,307,364
24,537,419
25,468,495
26,470,264
27,569,91
28,377,387
29,179,519
30,541,142
31,375,127
32,353,550
33,611,112
34,362,460
35,824,571
36,758,282
37,686,516
38,673,94
39,424,676
40,511,528
41,264,662
42,704,427
43,691,119
44,551,279
45,611,245
46,832,627
47,732,284
48,625,250
49,443,402
50,105,122
