ID,WIDTH,HEIGHT,PROFIT,COPIES
0,327,86,18561,4
1,271,51,8570,9
2,50,99,2674,1
3,323,38,7365,9
4,113,18,936,1
5,124,98,7656,6
6,263,21,2154,9
7,47,83,2380,1
8,340,43,10673,5
9,85,72,2326,2
10,165,48,5703,8
11,251,56,8996,6
12,110,90,3465,3
13,355,22,3359,2
14,93,74,3166,4
15,156,99,11120,2
16,231,22,3761,8
17,203,48,4678,9
18,236,27,3059,6
19,109,51,2335,7
20,160,97,11020,5
21,127,46,3973,3
22,188,51,4603,3
23,157,90,9468,6
24,166,87,10688,6
25,100,74,3183,4
26,128,81,7258,3
27,251,23,3291,7
28,228,89,6494,2
29,102,96,2448,9
30,49,25,405,6
31,123,18,1595,3
32,240,94,6317,6
33,320,83,13280,2
