ID,WIDTH,HEIGHT,PROFIT,COPIES
0,11,23,127,7
1,16,111,995,4
2,44,54,856,4
3,29,110,1595,9
4,24,95,1437,9
5,58,67,1827,3
6,50,52,963,8
7,46,61,1852,5
8,61,77,1644,6
9,39,36,759,5
10,63,81,3471,6
11,14,113,475,7
12,18,24,260,6
13,61,46,1011,6
14,24,64,1060,4
15,44,63,1220,5
16,47,60,875,5
17,32,47,1038,8
18,60,50,1350,5
19,36,94,1388,7
20,16,86,991,5
21,45,24,303,7
22,63,24,666,4
23,9,71,448,3
24,65,98,4205,4
25,9,109,668,6
26,8,21,68,1
27,19,65,334,5
28,60,97,2037,6
29,35,88,1787,6
30,56,39,1442,8
31,25,64,560,8
32,40,104,1165,8
33,10,22,128,7
34,58,47,1118,1
35,37,80,2191,3
36,16,68,490,1
37,34,58,1046,9
38,8,104,458,7
39,36,66,1592,4
40,13,85,796,1
41,53,35,613,7
42,13,65,415,8
43,16,28,247,7
44,44,102,2783,6
45,14,104,379,3
46,43,103,1994,4
47,15,39,199,4
48,31,36,748,9
49,10,32,90,7
50,26,109,822,7
51,35,46,532,5
52,15,88,845,8
53,35,27,303,5
54,54,114,2032,3
55,24,88,951,5
56,22,46,446,6
57,15,39,381,7
58,20,98,1235,1
