ID,WIDTH,HEIGHT
0,577,159
1,341,442
2,792,582
3,511,598
4,515,656
5,827,256
6,608,725
7,850,530
8,139,629
9,327,440
10,464,315
11,684,653
12,895,542
13,549,456
14,560,231
15,692,293
16,754,768
17,561,287
18,514,100
19,182,202
20,798,639
21,136,190
22,263,98
23,429,246
24,457,252
25,663,433
26,174,690
27,732,514
28,853,206
29,386,350
30,327,319
31,129,382
32,851,664
33,178,147
34,624,630
35,746,307
36,399,407
37,400,643
38,882,734
39,598,203
40,631,693
41,194,267
42,133,372
43,180,551
44,725,199
45,824,288
46,768,350
47,132,774
48,439,250
49,915,448
50,541,219
51,534,350
52,207,448
53,607,753
54,772,765
55,195,612
56,436,469
57,846,539
58,775,321
