ID,WIDTH,HEIGHT,PROFIT,COPIES
0,44,63,1885,7
1,68,54,1543,4
2,77,46,1949,3
3,19,148,1182,9
4,13,161,670,8
5,66,193,9172,2
6,42,118,2429,5
7,81,144,6882,6
8,22,140,1325,1
9,33,178,4230,9
10,73,103,2331,9
11,86,65,3410,1
12,16,181,1651,1
13,79,37,1696,5
14,62,29,738,7
15,27,30,268,1
16,36,168,2420,3
17,14,74,581,7
18,16,164,1627,8
19,88,97,5549,9
20,34,59,823,6
21,18,190,1403,1
22,37,160,3493,6
23,68,105,2499,8
24,78,77,1982,1
25,69,83,3551,1
26,56,123,3720,7
27,58,49,1052,8
28,11,42,158,5
29,69,137,2647,9
30,35,112,2353,8
31,16,99,983,9
32,44,84,1738,2
33,47,51,863,4
34,19,159,1874,6
35,54,100,1837,5
36,28,145,1503,2
37,53,83,2376,1
38,26,122,1586,2
