ID,WIDTH,HEIGHT,GROUP
0,3,3,0
1,4,14,1
2,50,4,2
3,35,12,3
4,24,30,4
5,4,3,5
6,16,6,6
7,3,4,7
8,3,3,8
9,5,5,9
10,3,6,10
11,35,13,11
12,5,5,12
13,5,4,13
14,4,3,14
15,14,24,15
16,7,5,16
17,5,5,17
18,7,21,18
19,4,5,19
20,5,3,20
21,5,24,21
22,5,3,22
23,4,21,23
24,5,4,24
25,3,3,25
26,3,3,26
27,4,15,27
28,3,5,28
29,9,4,29
30,4,12,30
31,3,5,31
32,50,3,32
33,3,5,33
34,4,3,34
35,4,5,35
36,5,8,36
37,3,8,37
38,26,30,38
39,50,3,39
40,5,3,40
41,7,5,41
42,4,5,42
43,4,3,43
44,6,25,44
45,5,8,45
46,4,3,46
47,3,5,47
48,3,4,48
49,12,6,49
50,5,5,50
51,5,5,51
52,5,3,52
53,5,21,53
54,3,5,54
55,3,19,55
56,8,3,56
57,4,7,57
58,3,3,58
59,5,5,59
