ID,WIDTH,HEIGHT,GROUP
0,4,29,0
1,7,4,1
2,10,6,2
3,4,4,3
4,3,4,4
5,8,20,5
6,3,5,6
7,4,5,7
8,9,3,8
9,5,8,9
10,4,3,10
11,9,11,11
12,4,3,12
13,4,5,13
14,37,3,14
15,7,3,15
16,5,16,16
17,37,15,17
18,23,4,18
19,23,35,19
20,18,4,20
21,4,5,21
22,34,11,22
23,12,10,23
24,4,5,24
25,7,35,25
26,3,3,26
27,10,3,27
28,4,7,28
29,3,9,29
30,3,14,30
31,3,3,31
32,23,34,32
33,3,10,33
34,3,12,34
35,3,4,35
36,17,6,36
37,4,4,37
38,4,28,38
39,7,6,39
40,4,4,40
41,4,5,41
42,3,7,42
43,3,3,43
44,11,8,44
45,20,3,45
46,5,11,46
47,8,10,47
48,4,4,48
49,4,3,49
50,3,5,50
51,3,15,51
52,4,4,52
53,3,22,53
54,3,5,54
55,4,35,55
56,3,4,56
57,23,4,57
58,7,50,58
59,11,8,59
60,3,4,60
61,11,19,61
62,9,24,62
63,40,13,63
64,13,43,64
65,12,6,65
66,20,5,66
67,3,5,67
68,4,3,68
69,5,20,69
70,4,21,70
71,3,4,71
72,16,5,72
73,12,4,73
74,16,5,74
75,3,5,75
76,20,4,76
77,8,6,77
78,10,6,78
79,3,11,79
