ID,WIDTH,HEIGHT,GROUP
0,9,5,0
1,18,2,1
2,3,3,2
3,3,3,3
4,3,2,4
5,3,2,5
6,3,2,6
7,2,3,7
8,2,2,8
9,31,17,9
10,3,2,10
11,30,5,11
12,4,11,12
13,3,3,13
14,3,2,14
15,3,2,15
16,2,2,16
17,9,2,17
18,2,5,18
19,13,17,19
20,3,3,20
21,4,3,21
22,5,2,22
23,4,6,23
24,32,10,24
25,2,2,25
26,2,3,26
27,2,3,27
28,2,3,28
29,3,3,29
30,27,2,30
31,2,3,31
32,2,3,32
33,3,3,33
34,2,2,34
35,2,3,35
36,3,2,36
37,3,2,37
38,7,3,38
39,5,17,39
40,3,3,40
41,2,3,41
42,2,3,42
43,9,11,43
44,8,16,44
45,9,3,45
46,2,7,46
47,24,2,47
48,4,2,48
49,2,2,49
50,19,23,50
51,2,2,51
52,3,20,52
53,4,3,53
54,5,3,54
55,8,2,55
56,3,5,56
57,3,3,57
58,2,3,58
59,2,2,59
60,2,3,60
61,2,5,61
62,2,2,62
63,2,3,63
64,2,3,64
65,7,3,65
66,3,3,66
67,6,2,67
68,3,3,68
69,2,3,69
70,3,2,70
71,2,3,71
72,5,5,72
73,3,3,73
74,3,10,74
75,5,5,75
76,5,16,76
77,3,4,77
78,2,3,78
79,2,2,79
80,3,2,80
81,2,3,81
82,2,2,82
83,8,4,83
84,2,23,84
85,2,4,85
86,2,2,86
87,2,2,87
88,3,2,88
89,3,2,89
90,2,2,90
91,2,2,91
92,2,12,92
93,10,3,93
94,2,2,94
95,3,3,95
96,2,14,96
97,2,2,97
98,2,2,98
99,10,4,99
100,3,3,100
101,2,3,101
102,2,2,102
103,4,13,103
104,3,5,104
105,2,3,105
106,2,3,106
107,2,2,107
108,19,19,108
109,3,2,109
110,3,5,110
111,2,7,111
112,3,4,112
113,12,2,113
114,3,2,114
115,3,3,115
116,2,2,116
117,2,6,117
118,3,2,118
119,3,3,119
120,26,6,120
121,8,3,121
122,7,2,122
123,25,2,123
124,38,3,124
125,3,30,125
126,3,2,126
127,6,2,127
128,15,17,128
129,2,5,129
130,4,3,130
131,15,6,131
132,3,2,132
133,3,16,133
134,3,2,134
135,4,2,135
136,3,17,136
137,5,11,137
138,3,9,138
139,6,2,139
140,2,3,140
141,6,9,141
142,2,3,142
143,10,2,143
144,5,4,144
145,6,17,145
146,2,3,146
147,2,3,147
148,8,2,148
149,2,3,149
150,2,3,150
151,3,8,151
152,2,4,152
153,2,3,153
154,5,4,154
155,3,3,155
156,2,3,156
157,5,4,157
158,2,4,158
159,2,2,159
160,4,3,160
161,70,5,161
162,2,2,162
163,3,3,163
164,2,3,164
165,2,3,165
166,3,5,166
167,3,4,167
168,2,3,168
169,3,5,169
170,2,2,170
171,2,5,171
172,3,2,172
173,3,12,173
174,2,5,174
175,2,2,175
176,2,2,176
177,3,2,177
178,3,4,178
179,3,3,179
180,3,3,180
181,3,2,181
182,2,3,182
183,8,3,183
184,3,3,184
185,24,7,185
186,10,11,186
187,2,3,187
188,23,6,188
189,3,2,189
190,5,3,190
191,14,17,191
192,10,2,192
193,2,3,193
194,3,2,194
195,10,4,195
196,63,3,196
197,2,3,197
198,4,8,198
199,3,3,199
200,23,2,200
201,3,3,201
202,2,13,202
203,2,10,203
204,3,3,204
205,3,2,205
206,2,3,206
207,30,4,207
208,2,2,208
209,3,3,209
210,2,3,210
211,2,3,211
212,11,4,212
213,3,4,213
214,21,2,214
215,2,2,215
216,3,3,216
217,3,2,217
218,2,11,218
219,2,3,219
220,2,2,220
221,70,4,221
222,3,3,222
223,4,16,223
224,2,3,224
225,4,6,225
226,19,5,226
227,2,8,227
228,4,11,228
229,21,3,229
230,2,2,230
231,16,2,231
232,2,3,232
233,8,3,233
234,7,3,234
235,2,2,235
236,32,6,236
237,4,2,237
238,7,2,238
239,2,3,239
240,5,16,240
241,2,2,241
242,15,2,242
243,3,2,243
244,10,21,244
245,2,2,245
246,3,3,246
247,2,5,247
248,3,2,248
249,3,3,249
250,2,2,250
251,2,3,251
252,4,2,252
253,11,4,253
254,2,2,254
255,18,2,255
256,14,17,256
257,3,2,257
258,15,6,258
259,2,6,259
260,3,2,260
261,27,4,261
262,2,2,262
263,3,3,263
264,2,3,264
265,3,2,265
266,2,2,266
267,3,3,267
268,20,3,268
269,3,2,269
270,3,2,270
271,2,3,271
272,10,2,272
273,3,6,273
274,2,2,274
275,3,3,275
276,3,2,276
277,6,16,277
278,70,7,278
279,2,2,279
280,7,3,280
281,3,2,281
282,2,2,282
283,21,9,283
284,48,2,284
285,17,3,285
286,2,2,286
287,3,3,287
288,3,2,288
289,5,2,289
290,2,4,290
291,2,2,291
292,2,3,292
293,12,4,293
294,15,2,294
295,3,4,295
296,4,2,296
297,2,3,297
298,2,3,298
299,12,14,299
