ID,WIDTH,HEIGHT,PROFIT,COPIES
0,31,36,1116,1
1,48,30,1440,1
2,18,11,396,1
3,13,25,975,1
4,15,24,360,1
5,39,36,4212,1
6,44,24,3168,1
7,4,88,1056,1
8,75,75,16875,1
9,23,45,1035,1
10,21,45,1890,1
11,32,29,2784,1
12,13,31,1209,1
13,99,23,4554,1
14,22,94,6204,1
15,11,20,220,1
16,21,43,2709,1
17,77,55,12705,1
18,21,12,756,1
19,11,100,3300,1
20,31,8,744,1
21,59,55,3245,1
22,28,39,2184,1
23,41,80,9840,1
24,32,21,1344,1
25,10,43,860,1
26,42,15,1890,1
27,45,13,1170,1
28,21,10,210,1
29,15,81,2430,1
30,18,28,1008,1
31,44,33,4356,1
32,90,11,2970,1
33,28,100,8400,1
34,68,71,4828,1
35,36,78,2808,1
36,37,11,1221,1
37,7,44,616,1
38,46,11,1518,1
39,11,8,176,1
