ID,WIDTH,HEIGHT,PROFIT,COPIES
0,57,96,5472,4
1,84,14,3528,4
2,40,14,1680,4
3,30,18,1080,4
4,82,14,2296,4
5,64,88,5632,4
6,52,67,6968,4
7,76,49,11172,4
8,100,48,14400,4
9,28,94,7896,4
10,69,97,20079,4
11,58,59,6844,4
12,73,66,14454,4
13,10,36,1080,4
14,28,19,1064,4
15,85,16,2720,4
16,52,66,6864,4
17,41,81,6642,4
18,5,19,95,4
19,45,10,450,4
20,24,37,888,4
21,4,77,924,4
22,93,22,2046,4
23,78,16,3744,4
24,76,43,9804,4
25,26,25,650,4
26,80,13,2080,4
27,98,24,7056,4
28,40,9,1080,4
29,72,68,4896,4
30,48,26,3744,4
31,7,18,378,4
32,9,11,297,4
33,37,94,6956,4
34,44,30,1320,4
35,46,81,11178,4
36,29,23,1334,4
37,59,89,10502,4
38,12,48,1728,4
39,4,3,12,4
40,17,46,782,4
41,83,25,2075,4
42,38,46,5244,4
43,77,89,13706,4
44,4,6,48,4
45,83,9,1494,4
46,8,23,368,4
47,100,39,7800,4
48,40,10,1200,4
49,21,80,5040,4
50,46,37,1702,4
51,26,10,520,4
52,88,28,7392,4
53,40,94,7520,4
54,77,94,7238,4
55,30,82,4920,4
56,81,5,810,4
57,30,7,420,4
58,83,20,1660,4
59,39,80,6240,4
60,14,6,252,4
61,80,98,7840,4
62,66,69,9108,4
63,32,21,1344,4
64,47,81,7614,4
65,98,4,392,4
66,2,13,78,4
67,87,38,9918,4
68,90,19,1710,4
69,100,26,2600,4
70,75,57,8550,4
71,14,41,574,4
72,26,94,4888,4
73,79,35,8295,4
74,2,17,68,4
75,78,23,1794,4
76,16,81,1296,4
77,64,51,9792,4
78,40,13,1040,4
79,26,48,1248,4
80,27,28,1512,4
81,95,59,5605,4
82,98,3,294,4
83,91,69,12558,4
84,100,23,2300,4
85,90,72,12960,4
86,44,46,4048,4
87,45,28,2520,4
88,90,96,25920,4
89,28,18,504,4
90,59,54,9558,4
91,40,36,2880,4
92,36,97,3492,4
93,95,43,8170,4
94,22,48,1056,4
95,88,5,440,4
96,94,92,25944,4
97,39,25,1950,4
98,21,21,1323,4
99,10,34,1020,4
100,82,66,5412,4
101,77,76,17556,4
102,96,13,3744,4
103,49,12,1764,4
104,28,19,1596,4
105,43,41,5289,4
106,40,85,3400,4
107,34,35,3570,4
108,93,28,7812,4
109,38,10,1140,4
110,52,60,6240,4
111,91,79,21567,4
112,45,46,2070,4
113,3,5,15,4
114,57,53,9063,4
115,49,43,2107,4
116,91,84,7644,4
117,71,75,15975,4
118,34,77,7854,4
119,33,39,3861,4
120,21,93,3906,4
121,16,89,2848,4
122,60,83,14940,4
123,10,5,50,4
124,92,84,7728,4
125,26,13,1014,4
126,6,12,216,4
127,3,94,564,4
128,34,20,2040,4
129,37,98,7252,4
130,35,49,3430,4
131,37,2,148,4
132,37,87,9657,4
133,78,91,14196,4
134,86,40,3440,4
135,48,30,4320,4
136,62,90,5580,4
137,43,30,1290,4
138,81,55,4455,4
139,19,79,3002,4
140,3,34,306,4
141,81,46,3726,4
142,39,92,7176,4
143,100,35,3500,4
144,6,99,594,4
145,78,7,546,4
146,41,6,246,4
147,27,84,6804,4
148,87,9,1566,4
149,25,4,100,4
150,48,99,14256,4
151,97,21,4074,4
152,30,40,1200,4
153,91,10,2730,4
154,3,49,294,4
155,3,86,774,4
156,45,50,4500,4
157,18,99,3564,4
158,50,34,3400,4
159,38,14,1596,4
160,40,11,440,4
161,14,24,1008,4
162,49,5,245,4
163,85,19,4845,4
164,88,36,9504,4
165,40,34,4080,4
166,75,79,17775,4
167,59,100,5900,4
168,32,6,192,4
169,87,41,3567,4
170,25,10,250,4
171,85,74,18870,4
172,20,76,4560,4
173,10,49,1470,4
174,60,53,9540,4
175,100,15,4500,4
176,93,22,6138,4
177,92,21,3864,4
178,21,27,567,4
179,6,77,1386,4
180,19,47,1786,4
181,44,84,3696,4
182,7,25,175,4
183,48,80,7680,4
184,80,55,13200,4
185,10,94,2820,4
186,76,27,4104,4
187,47,83,7802,4
188,51,60,9180,4
189,50,12,600,4
190,17,28,952,4
191,28,43,1204,4
192,49,89,13083,4
193,16,17,544,4
194,38,82,9348,4
195,76,13,1976,4
196,60,78,4680,4
197,100,6,1800,4
198,84,14,1176,4
199,77,2,462,4
200,37,80,2960,4
201,23,3,207,4
202,64,88,16896,4
203,38,99,3762,4
204,77,53,12243,4
205,63,74,4662,4
206,36,21,756,4
207,95,42,7980,4
208,90,53,4770,4
209,76,71,5396,4
210,86,8,2064,4
211,87,90,23490,4
212,98,42,12348,4
213,17,77,3927,4
214,94,63,11844,4
215,40,29,3480,4
216,24,92,2208,4
217,22,50,2200,4
218,40,79,6320,4
219,7,95,665,4
220,90,46,12420,4
221,32,15,1440,4
222,81,53,8586,4
223,99,64,6336,4
224,98,56,5488,4
225,100,59,5900,4
226,83,64,10624,4
227,81,54,8748,4
228,37,25,1850,4
229,91,95,17290,4
230,37,34,1258,4
231,15,9,135,4
232,31,27,837,4
233,8,28,448,4
234,34,13,1326,4
235,20,88,1760,4
236,23,83,5727,4
237,4,47,564,4
238,55,65,10725,4
239,73,85,18615,4
240,17,21,357,4
241,18,24,432,4
242,34,34,1156,4
243,13,99,3861,4
244,35,91,6370,4
245,99,9,891,4
246,50,34,1700,4
247,79,18,2844,4
248,55,84,13860,4
249,36,11,396,4
250,19,48,2736,4
251,7,97,679,4
252,78,99,7722,4
253,27,87,2349,4
254,94,19,5358,4
255,20,34,1360,4
256,5,29,290,4
257,89,50,13350,4
258,26,91,4732,4
259,80,45,7200,4
260,9,34,918,4
261,11,39,429,4
262,86,71,12212,4
263,11,31,682,4
264,27,20,1620,4
265,18,85,1530,4
266,88,95,16720,4
267,77,68,15708,4
268,15,16,480,4
269,99,41,8118,4
270,96,23,4416,4
271,46,34,4692,4
272,40,24,1920,4
273,48,78,11232,4
274,73,97,14162,4
275,29,45,1305,4
276,3,14,126,4
277,81,19,3078,4
278,82,79,6478,4
279,42,87,3654,4
280,18,86,3096,4
281,46,28,3864,4
282,33,29,2871,4
283,66,60,11880,4
284,96,4,1152,4
285,55,95,10450,4
286,18,15,270,4
287,17,90,3060,4
288,26,37,1924,4
289,45,24,2160,4
290,85,30,7650,4
291,56,81,9072,4
292,26,42,2184,4
293,10,6,120,4
294,50,10,1000,4
295,47,36,3384,4
296,41,87,10701,4
297,93,98,27342,4
298,48,97,4656,4
299,95,17,3230,4
300,12,25,900,4
301,8,30,720,4
302,98,39,11466,4
303,91,66,12012,4
304,86,35,3010,4
305,77,68,5236,4
306,42,50,4200,4
307,12,78,936,4
308,84,44,3696,4
309,43,23,1978,4
310,13,31,1209,4
311,85,90,22950,4
312,70,73,10220,4
313,9,76,2052,4
314,60,80,4800,4
315,40,7,560,4
316,92,9,828,4
317,8,16,384,4
318,14,79,2212,4
319,77,12,2772,4
320,93,25,2325,4
321,54,74,7992,4
322,95,50,4750,4
323,64,100,12800,4
324,24,97,4656,4
325,19,17,969,4
326,28,43,3612,4
327,12,19,228,4
328,78,34,7956,4
329,100,89,17800,4
330,83,44,7304,4
331,36,4,144,4
332,91,44,12012,4
333,68,79,16116,4
334,99,31,9207,4
335,23,40,2760,4
336,93,18,3348,4
337,96,4,384,4
338,84,14,1176,4
339,86,34,8772,4
340,38,3,114,4
341,98,33,6468,4
342,42,30,3780,4
343,49,27,2646,4
344,47,81,3807,4
345,18,7,126,4
346,80,10,1600,4
347,98,83,24402,4
348,48,94,4512,4
349,50,78,3900,4
350,81,47,3807,4
351,82,33,8118,4
352,2,97,194,4
353,21,89,3738,4
354,80,44,10560,4
355,4,45,360,4
356,100,49,9800,4
357,27,95,2565,4
358,78,34,2652,4
359,26,78,6084,4
360,87,9,1566,4
