ID,WIDTH,HEIGHT,PROFIT,COPIES
0,10,5,150,1
1,40,5,200,1
2,67,80,5360,1
3,24,25,1200,1
4,46,92,12696,1
5,46,92,8464,1
6,37,24,1776,1
7,35,13,910,1
8,82,69,5658,1
9,79,29,6873,1
10,24,3,144,1
11,81,100,24300,1
12,17,29,1479,1
13,34,8,544,1
14,27,44,1188,1
15,30,20,600,1
16,7,42,882,1
17,22,19,1254,1
18,4,14,112,1
19,29,20,580,1
20,22,48,1056,1
21,99,83,16434,1
22,97,75,14550,1
23,3,97,582,1
24,22,40,1760,1
25,82,90,14760,1
26,53,62,9858,1
27,36,21,1512,1
28,34,85,5780,1
29,97,80,15520,1
30,95,53,10070,1
31,37,95,10545,1
32,29,35,1015,1
33,45,13,1755,1
34,66,82,5412,1
35,73,97,21243,1
36,27,23,621,1
37,41,96,7872,1
38,59,71,12567,1
39,47,98,9212,1
40,45,3,405,1
41,25,2,100,1
42,17,95,3230,1
43,90,30,5400,1
44,13,14,546,1
45,72,93,20088,1
46,14,44,1848,1
47,80,38,9120,1
48,18,19,1026,1
49,14,10,280,1
50,50,25,2500,1
51,5,19,95,1
52,33,32,3168,1
53,100,26,2600,1
54,20,93,3720,1
55,14,12,336,1
56,37,43,3182,1
57,37,19,1406,1
58,8,92,1472,1
59,4,14,112,1
60,98,75,14700,1
61,92,45,8280,1
62,40,20,1600,1
63,32,13,416,1
64,81,31,5022,1
65,38,17,1292,1
66,90,93,16740,1
67,77,52,8008,1
68,23,25,1150,1
69,33,22,1452,1
70,15,32,960,1
71,39,8,312,1
72,29,88,7656,1
73,38,47,5358,1
74,74,59,4366,1
75,46,83,11454,1
76,37,50,3700,1
77,77,30,2310,1
78,90,8,720,1
79,37,15,1110,1
80,76,4,608,1
81,8,18,432,1
82,31,39,2418,1
83,15,22,330,1
84,46,99,9108,1
85,2,78,468,1
86,13,4,156,1
87,9,8,72,1
88,61,74,13542,1
89,35,9,315,1
90,95,48,9120,1
91,34,81,2754,1
92,32,94,6016,1
93,20,47,2820,1
94,40,6,480,1
95,35,48,5040,1
96,34,41,2788,1
97,96,13,2496,1
98,79,99,7821,1
99,44,6,264,1
100,22,32,1408,1
101,4,19,76,1
102,11,18,198,1
103,87,96,25056,1
104,99,74,14652,1
105,86,46,7912,1
106,44,45,3960,1
107,19,93,3534,1
108,25,21,525,1
109,17,20,340,1
110,40,12,480,1
111,38,28,1064,1
112,14,25,350,1
113,91,53,9646,1
114,21,21,882,1
115,80,2,160,1
116,4,29,116,1
117,76,13,2964,1
118,2,17,68,1
119,2,26,52,1
120,21,34,1428,1
121,99,73,7227,1
122,37,38,1406,1
123,96,17,3264,1
124,32,5,480,1
125,18,10,180,1
126,6,2,36,1
127,50,30,3000,1
128,85,17,1445,1
129,33,30,990,1
130,42,77,3234,1
131,46,15,1380,1
132,10,3,30,1
133,34,8,272,1
134,83,32,5312,1
135,3,33,99,1
136,19,96,3648,1
137,49,83,4067,1
138,9,36,324,1
139,15,43,1935,1
140,36,35,1260,1
141,78,22,3432,1
142,90,8,720,1
143,17,39,663,1
144,7,20,140,1
145,95,11,3135,1
146,49,94,4606,1
147,8,45,1080,1
148,17,5,255,1
149,11,19,209,1
150,12,26,624,1
151,67,70,4690,1
152,58,80,13920,1
153,92,52,9568,1
154,41,35,2870,1
155,24,4,96,1
156,35,42,1470,1
157,8,47,376,1
158,20,91,1820,1
159,70,98,6860,1
160,19,31,1178,1
161,12,44,1056,1
162,78,10,780,1
163,96,10,1920,1
164,45,47,6345,1
165,40,48,5760,1
166,84,14,1176,1
167,27,3,162,1
168,21,96,2016,1
169,5,11,110,1
170,31,3,279,1
171,16,50,800,1
172,62,79,9796,1
173,18,97,5238,1
174,15,6,180,1
175,30,9,810,1
176,47,45,6345,1
177,27,15,810,1
178,84,35,8820,1
179,43,7,301,1
180,28,100,5600,1
181,52,69,3588,1
182,44,26,3432,1
183,19,78,4446,1
184,36,29,3132,1
185,10,2,40,1
186,74,85,6290,1
187,42,48,6048,1
188,12,97,1164,1
189,45,15,2025,1
190,43,93,7998,1
191,89,67,5963,1
192,48,38,3648,1
193,79,71,16827,1
194,33,28,1848,1
195,7,81,567,1
196,55,84,4620,1
197,53,100,10600,1
198,14,81,1134,1
199,16,10,480,1
200,29,28,2436,1
201,91,8,1456,1
202,96,26,2496,1
203,7,11,154,1
204,49,22,1078,1
205,78,84,19656,1
206,8,45,720,1
207,21,24,1008,1
208,82,90,7380,1
209,90,29,2610,1
210,30,83,2490,1
211,30,45,4050,1
212,63,82,15498,1
213,12,32,384,1
214,39,28,1092,1
215,32,6,192,1
216,84,44,3696,1
217,90,100,9000,1
218,4,27,324,1
219,32,28,896,1
220,41,20,1640,1
221,28,31,868,1
222,9,18,324,1
223,5,20,100,1
224,80,38,9120,1
225,64,93,11904,1
226,89,7,1246,1
227,37,7,259,1
228,97,25,2425,1
229,10,41,410,1
230,29,12,696,1
231,82,10,2460,1
232,19,2,114,1
233,90,49,8820,1
234,6,44,528,1
235,87,2,522,1
236,84,3,504,1
237,14,77,3234,1
238,82,19,1558,1
239,4,100,1200,1
240,2,28,112,1
241,93,33,9207,1
242,23,28,644,1
243,51,81,4131,1
244,14,30,1260,1
245,39,24,936,1
246,2,50,300,1
247,9,38,342,1
248,29,25,2175,1
249,26,4,312,1
250,84,49,4116,1
251,88,22,3872,1
252,13,25,650,1
253,7,77,1078,1
254,27,43,3483,1
255,28,100,5600,1
256,97,40,3880,1
257,30,42,3780,1
258,45,23,3105,1
259,18,13,468,1
260,23,89,2047,1
261,95,92,17480,1
262,31,18,558,1
263,45,2,180,1
264,26,82,2132,1
265,52,80,4160,1
266,19,32,1824,1
267,19,42,2394,1
268,41,36,1476,1
269,35,31,1085,1
270,99,86,25542,1
271,69,73,15111,1
272,27,19,1539,1
273,16,49,1568,1
274,38,31,2356,1
275,79,32,2528,1
276,31,29,2697,1
277,95,84,7980,1
278,100,20,2000,1
279,23,97,2231,1
280,24,22,528,1
281,67,75,10050,1
282,9,91,1638,1
283,44,85,3740,1
284,87,43,11223,1
285,17,88,2992,1
286,10,8,80,1
287,78,11,1716,1
288,44,31,4092,1
289,46,31,1426,1
290,17,4,68,1
291,14,19,266,1
292,22,35,2310,1
293,92,8,736,1
294,23,7,322,1
295,49,5,490,1
296,24,25,1200,1
297,8,40,640,1
298,79,76,6004,1
299,6,19,114,1
300,18,97,3492,1
301,99,66,19602,1
302,98,58,11368,1
303,22,84,3696,1
304,77,45,6930,1
305,88,55,4840,1
306,5,88,880,1
307,33,6,396,1
308,66,80,10560,1
309,34,21,2142,1
310,77,23,5313,1
311,9,86,774,1
312,46,6,552,1
313,31,8,248,1
314,82,49,4018,1
315,93,27,5022,1
316,7,32,672,1
317,22,81,3564,1
318,13,97,3783,1
319,61,66,12078,1
320,25,7,350,1
321,15,43,1935,1
322,16,45,1440,1
323,96,25,7200,1
324,17,17,578,1
325,13,3,117,1
326,50,84,12600,1
327,97,62,18042,1
328,77,34,2618,1
329,15,93,4185,1
330,2,27,108,1
331,3,99,297,1
332,16,83,3984,1
333,30,36,1080,1
334,42,86,10836,1
335,21,28,1764,1
336,34,44,1496,1
337,88,40,7040,1
338,60,51,6120,1
339,42,5,420,1
340,84,34,5712,1
341,11,14,462,1
342,81,40,6480,1
343,79,36,8532,1
344,86,14,3612,1
345,32,33,2112,1
346,91,49,4459,1
347,15,89,4005,1
348,78,47,3666,1
349,99,11,1089,1
350,48,15,1440,1
351,38,12,456,1
352,32,3,192,1
353,15,31,465,1
354,36,8,288,1
355,13,28,728,1
356,11,29,957,1
357,35,8,560,1
358,14,15,630,1
359,15,9,405,1
360,71,52,7384,1
361,74,55,4070,1
362,86,17,2924,1
363,45,16,720,1
364,81,81,6561,1
365,11,49,539,1
366,49,42,6174,1
367,57,94,5358,1
368,44,93,12276,1
369,4,30,360,1
370,58,59,10266,1
371,48,96,9216,1
372,75,53,11925,1
373,10,2,20,1
374,94,19,1786,1
375,41,88,3608,1
376,68,88,5984,1
377,3,95,285,1
378,39,82,3198,1
379,34,33,3366,1
380,30,38,3420,1
381,26,32,832,1
382,23,4,92,1
383,79,80,6320,1
384,34,40,1360,1
385,100,40,4000,1
386,17,97,3298,1
387,41,36,4428,1
388,31,91,2821,1
389,44,46,6072,1
390,10,12,240,1
391,89,18,1602,1
392,93,98,9114,1
393,41,12,492,1
394,86,97,16684,1
395,90,25,2250,1
396,60,56,3360,1
397,48,25,2400,1
398,43,23,989,1
399,21,9,567,1
400,90,4,360,1
401,47,85,3995,1
402,16,22,1056,1
403,85,3,765,1
404,88,80,21120,1
405,88,50,8800,1
406,18,100,1800,1
407,23,81,5589,1
408,83,79,13114,1
409,87,28,7308,1
410,55,78,8580,1
411,31,43,2666,1
412,47,26,3666,1
413,27,2,162,1
414,71,57,12141,1
415,48,78,7488,1
416,49,21,1029,1
417,44,45,5940,1
418,94,32,6016,1
419,22,90,3960,1
420,49,85,4165,1
421,40,88,7040,1
422,16,78,1248,1
423,57,100,11400,1
424,49,13,637,1
425,60,84,5040,1
426,80,20,1600,1
427,44,31,1364,1
428,99,4,396,1
429,17,12,204,1
430,23,47,3243,1
431,89,16,1424,1
432,39,33,2574,1
433,40,14,1120,1
434,61,70,8540,1
435,4,30,120,1
436,79,81,19197,1
437,43,11,1419,1
438,13,40,520,1
439,46,81,11178,1
440,15,40,1200,1
441,14,41,1148,1
442,31,22,2046,1
443,86,29,2494,1
444,100,40,12000,1
445,39,49,5733,1
446,26,22,572,1
447,37,28,3108,1
448,14,22,924,1
449,16,95,3040,1
450,26,99,5148,1
451,16,45,1440,1
452,45,22,2970,1
453,31,35,1085,1
454,100,30,6000,1
455,47,99,4653,1
456,27,7,567,1
457,26,12,624,1
458,21,83,1743,1
459,13,11,143,1
460,95,12,3420,1
461,30,93,8370,1
462,3,100,900,1
463,2,38,228,1
464,86,95,16340,1
465,37,5,185,1
466,45,81,3645,1
467,87,34,2958,1
468,4,89,356,1
469,14,30,840,1
470,43,33,4257,1
471,78,44,3432,1
472,82,69,5658,1
473,40,30,1200,1
474,49,10,1470,1
475,18,17,612,1
476,41,38,3116,1
477,3,44,132,1
478,93,12,3348,1
479,42,48,2016,1
480,6,88,1056,1
481,48,19,1824,1
482,80,58,13920,1
483,19,6,228,1
484,3,6,54,1
485,49,27,3969,1
486,95,23,4370,1
487,42,40,3360,1
488,24,48,1152,1
489,11,47,1034,1
490,3,13,117,1
491,40,11,440,1
492,9,49,1323,1
493,25,4,300,1
494,47,23,3243,1
495,48,34,4896,1
496,11,24,264,1
497,2,24,144,1
498,29,3,174,1
499,45,14,630,1
500,93,6,558,1
501,11,41,1353,1
502,33,98,6468,1
503,2,13,52,1
504,6,49,882,1
505,36,31,1116,1
506,21,43,2709,1
507,48,35,5040,1
508,25,14,350,1
509,48,97,13968,1
510,15,10,150,1
511,92,10,920,1
512,6,3,54,1
513,4,24,96,1
514,20,12,240,1
515,96,6,1152,1
516,6,33,198,1
517,96,30,8640,1
518,5,16,80,1
519,17,39,663,1
520,24,11,264,1
521,35,46,1610,1
522,7,4,56,1
523,35,36,3780,1
524,47,10,470,1
525,9,82,738,1
526,5,8,40,1
527,78,49,11466,1
528,22,16,1056,1
529,54,89,14418,1
530,90,83,22410,1
531,24,81,3888,1
532,50,95,14250,1
533,76,76,11552,1
534,8,9,72,1
535,59,69,8142,1
536,33,19,627,1
537,95,2,380,1
538,49,11,1078,1
539,46,48,2208,1
540,8,50,800,1
541,47,23,3243,1
542,45,48,4320,1
543,2,9,18,1
544,12,90,3240,1
545,38,19,722,1
546,94,17,3196,1
547,38,36,2736,1
548,8,15,240,1
549,32,78,7488,1
550,40,20,1600,1
551,8,40,640,1
552,9,10,90,1
553,82,50,12300,1
554,76,66,5016,1
555,40,82,9840,1
556,85,49,8330,1
557,2,42,84,1
558,46,42,3864,1
559,32,5,320,1
560,69,74,15318,1
561,3,78,234,1
562,33,36,1188,1
563,93,24,6696,1
564,19,36,684,1
565,13,2,78,1
566,43,45,5805,1
567,40,10,1200,1
568,33,4,264,1
569,76,29,2204,1
570,25,17,425,1
571,17,15,510,1
572,31,16,1488,1
573,45,8,720,1
574,35,13,455,1
575,81,46,7452,1
576,64,76,9728,1
577,34,39,2652,1
578,23,82,1886,1
579,9,8,216,1
580,9,41,369,1
581,29,40,3480,1
582,94,37,3478,1
583,48,33,3168,1
584,8,24,192,1
585,27,40,1080,1
586,37,3,222,1
587,27,33,2673,1
588,32,31,1984,1
589,13,47,1222,1
590,15,7,210,1
591,9,45,810,1
592,5,3,45,1
593,45,18,810,1
594,30,99,8910,1
595,59,75,4425,1
596,29,44,3828,1
597,19,5,285,1
598,63,64,4032,1
599,34,3,102,1
