ID,WIDTH,HEIGHT,PROFIT,COPIES
0,45,42,1890,1
1,47,21,987,1
2,65,59,11505,1
3,34,31,3162,1
4,38,17,1292,1
5,30,11,990,1
6,29,27,783,1
7,37,45,4995,1
8,92,70,6440,1
9,43,27,3483,1
10,39,5,390,1
11,22,37,814,1
12,41,15,615,1
13,7,36,756,1
14,14,99,1386,1
15,40,9,720,1
16,43,3,258,1
17,22,7,462,1
18,26,13,338,1
19,26,7,546,1
20,15,8,360,1
21,7,5,70,1
22,13,21,273,1
23,21,17,714,1
24,11,76,1672,1
25,100,44,8800,1
26,24,4,192,1
27,35,31,1085,1
28,41,20,2460,1
29,98,3,588,1
30,52,68,10608,1
31,46,19,874,1
32,75,100,15000,1
33,6,3,18,1
34,24,88,6336,1
35,68,100,6800,1
36,46,7,644,1
37,24,21,1512,1
38,27,31,1674,1
39,29,15,1305,1
40,34,8,544,1
41,44,37,3256,1
42,42,24,3024,1
43,25,34,850,1
44,75,55,12375,1
45,25,47,2350,1
46,40,83,9960,1
47,50,36,1800,1
48,88,64,11264,1
49,31,12,372,1
50,13,18,702,1
51,18,18,324,1
52,3,45,270,1
53,19,82,3116,1
54,22,48,1056,1
55,5,21,105,1
56,9,91,2457,1
57,48,14,672,1
58,36,97,6984,1
59,42,23,966,1
60,60,81,14580,1
61,7,82,1722,1
62,8,3,72,1
63,21,7,441,1
64,2,13,78,1
65,34,39,3978,1
66,90,35,9450,1
67,23,49,2254,1
68,51,59,6018,1
69,13,34,1326,1
70,55,67,7370,1
71,43,79,3397,1
72,28,17,952,1
73,24,5,120,1
74,32,86,2752,1
75,11,8,264,1
76,31,8,744,1
77,94,70,19740,1
78,32,45,1440,1
79,45,99,8910,1
80,94,36,3384,1
81,100,4,1200,1
82,50,38,3800,1
83,43,80,10320,1
84,39,18,1404,1
85,59,69,8142,1
86,41,14,1148,1
87,6,27,486,1
88,50,42,2100,1
89,15,23,1035,1
90,19,94,3572,1
91,94,15,4230,1
92,43,86,11094,1
93,58,58,6728,1
94,29,17,493,1
95,62,63,7812,1
96,7,20,140,1
97,42,91,3822,1
98,10,9,180,1
99,38,2,76,1
100,24,3,72,1
101,45,32,1440,1
102,26,43,1118,1
103,22,85,5610,1
104,29,80,4640,1
105,10,34,680,1
106,43,28,1204,1
107,13,15,195,1
108,38,13,1482,1
109,28,33,2772,1
110,35,33,2310,1
111,86,28,4816,1
112,36,12,432,1
113,29,36,1044,1
114,10,6,120,1
115,13,22,858,1
116,23,18,1242,1
117,30,12,1080,1
118,39,34,1326,1
119,71,64,4544,1
120,50,46,4600,1
121,50,15,750,1
122,44,27,3564,1
123,22,46,1012,1
124,79,57,9006,1
125,34,10,680,1
126,3,37,111,1
127,67,54,10854,1
128,32,13,832,1
129,49,99,14553,1
130,40,38,4560,1
131,38,18,1368,1
132,82,74,18204,1
133,13,85,3315,1
134,3,10,60,1
135,35,44,3080,1
136,43,30,1290,1
137,27,33,2673,1
138,49,93,13671,1
139,60,62,11160,1
140,48,22,2112,1
141,36,9,324,1
142,47,89,12549,1
143,18,32,576,1
144,22,35,1540,1
145,92,90,8280,1
146,36,8,576,1
147,15,10,150,1
148,30,48,1440,1
149,11,3,33,1
