ID,WIDTH,HEIGHT,PROFIT,COPIES
0,47,49,2303,3
1,32,12,384,3
2,6,36,432,3
3,91,50,13650,3
4,89,29,7743,3
5,89,48,4272,3
6,50,89,4450,3
7,7,86,602,3
8,59,79,4661,3
9,42,20,1680,3
10,82,59,14514,3
11,62,59,10974,3
12,20,35,1400,3
13,33,36,3564,3
14,21,13,273,3
15,98,98,28812,3
16,3,9,81,3
17,30,84,2520,3
18,78,48,11232,3
19,11,49,539,3
20,15,99,4455,3
21,7,18,252,3
22,99,66,19602,3
23,15,50,750,3
24,32,100,9600,3
25,46,16,1472,3
26,19,88,5016,3
27,33,26,2574,3
28,30,15,900,3
29,47,99,9306,3
30,97,45,13095,3
31,100,7,1400,3
32,88,67,5896,3
33,38,23,874,3
34,34,100,6800,3
35,10,88,2640,3
36,49,48,7056,3
37,84,10,1680,3
38,76,19,2888,3
39,23,50,2300,3
40,45,29,3915,3
41,27,82,2214,3
42,53,85,13515,3
43,10,85,2550,3
44,38,87,9918,3
45,66,68,8976,3
46,30,30,1800,3
47,68,100,20400,3
48,79,27,6399,3
49,2,31,124,3
50,17,34,1156,3
51,87,36,9396,3
52,91,9,2457,3
53,87,27,4698,3
54,90,62,11160,3
55,22,17,748,3
56,17,15,765,3
57,17,92,3128,3
58,17,96,4896,3
59,91,88,24024,3
60,28,9,504,3
61,42,86,7224,3
62,48,37,5328,3
63,81,31,2511,3
64,48,9,864,3
65,90,7,1260,3
66,10,32,960,3
67,48,22,3168,3
68,19,2,76,3
69,80,11,880,3
70,79,45,7110,3
71,43,85,7310,3
72,91,51,9282,3
73,9,90,1620,3
74,10,45,450,3
75,24,87,6264,3
76,31,26,2418,3
77,36,13,468,3
78,83,50,12450,3
79,37,39,1443,3
80,83,98,24402,3
81,22,79,3476,3
82,50,7,1050,3
83,83,53,8798,3
84,45,18,2430,3
85,91,87,15834,3
86,91,76,20748,3
87,13,29,754,3
88,97,38,11058,3
89,13,4,52,3
90,14,37,1036,3
91,45,49,2205,3
92,82,18,1476,3
93,2,40,160,3
94,5,20,200,3
95,48,93,8928,3
96,83,85,14110,3
97,97,3,582,3
98,39,88,3432,3
99,83,27,2241,3
100,84,82,6888,3
101,20,17,340,3
102,20,87,3480,3
103,27,85,2295,3
104,22,94,2068,3
105,48,33,1584,3
106,49,7,1029,3
107,58,61,7076,3
108,34,96,3264,3
109,87,95,8265,3
110,38,50,1900,3
111,57,89,5073,3
112,27,100,5400,3
113,15,10,300,3
114,49,44,4312,3
115,81,11,1782,3
116,92,52,9568,3
117,42,48,4032,3
118,96,42,4032,3
119,86,22,1892,3
120,12,6,72,3
121,9,2,18,3
122,4,93,1116,3
123,78,50,3900,3
124,8,32,512,3
125,66,81,16038,3
126,33,50,4950,3
127,43,39,5031,3
128,42,2,84,3
129,95,73,20805,3
130,18,50,1800,3
131,91,2,364,3
132,99,87,8613,3
133,28,25,1400,3
134,5,38,380,3
135,92,15,4140,3
136,17,2,34,3
137,84,37,9324,3
138,19,38,2166,3
139,11,33,363,3
140,87,38,9918,3
141,77,54,4158,3
142,23,36,2484,3
143,34,43,2924,3
144,100,35,3500,3
145,16,18,576,3
146,98,85,24990,3
147,43,50,6450,3
148,24,49,3528,3
149,21,42,1764,3
