ID,WIDTH,HEIGHT,PROFIT,COPIES
0,24,6,432,1
1,89,39,3471,1
2,4,17,68,1
3,41,11,902,1
4,6,25,450,1
5,16,39,624,1
6,27,17,1377,1
7,32,77,2464,1
8,38,6,684,1
9,20,77,1540,1
10,85,19,1615,1
11,85,73,18615,1
12,55,75,8250,1
13,81,48,7776,1
14,18,94,1692,1
15,43,31,2666,1
16,49,83,8134,1
17,91,25,2275,1
18,39,25,2925,1
19,3,36,216,1
20,13,2,26,1
21,52,58,6032,1
22,49,97,9506,1
23,79,21,4977,1
24,27,85,4590,1
25,86,38,6536,1
26,2,40,160,1
27,71,91,19383,1
28,11,87,957,1
29,39,29,2262,1
30,46,84,11592,1
31,39,2,156,1
32,91,95,25935,1
33,84,7,588,1
34,96,60,5760,1
35,43,76,6536,1
36,80,86,20640,1
37,50,98,14700,1
38,62,98,6076,1
39,42,26,2184,1
40,8,90,2160,1
41,80,31,2480,1
42,4,97,388,1
43,87,9,2349,1
44,49,21,1029,1
45,20,40,2400,1
46,6,97,582,1
47,21,100,2100,1
48,23,79,1817,1
49,90,25,6750,1
50,49,34,4998,1
51,38,9,1026,1
52,22,25,550,1
53,87,15,2610,1
54,75,69,10350,1
55,89,9,1602,1
56,37,23,1702,1
57,61,78,9516,1
58,53,88,9328,1
59,93,25,6975,1
60,40,31,3720,1
61,10,78,780,1
62,95,15,2850,1
63,49,37,1813,1
64,8,98,1568,1
65,35,40,2800,1
66,97,34,6596,1
67,14,44,616,1
68,10,12,240,1
69,34,33,3366,1
70,88,11,1936,1
71,90,8,2160,1
72,70,61,12810,1
73,69,57,7866,1
74,45,80,7200,1
75,30,83,2490,1
76,78,70,16380,1
77,46,19,1748,1
78,20,13,520,1
79,43,31,1333,1
80,64,70,13440,1
81,50,49,7350,1
82,83,14,3486,1
83,76,45,6840,1
84,14,10,140,1
85,17,86,4386,1
86,8,18,144,1
87,45,16,1440,1
88,25,76,1900,1
89,22,3,132,1
90,82,26,6396,1
91,77,25,3850,1
92,51,87,4437,1
93,86,61,10492,1
94,38,19,2166,1
95,82,25,4100,1
96,88,11,968,1
97,30,45,1350,1
98,30,80,7200,1
99,19,30,1140,1
100,65,67,8710,1
101,32,83,5312,1
102,10,30,300,1
103,25,86,4300,1
104,2,35,140,1
105,21,6,252,1
106,49,48,7056,1
107,36,24,2592,1
108,46,8,368,1
109,82,77,12628,1
110,15,76,2280,1
111,82,28,6888,1
112,40,47,3760,1
113,45,34,3060,1
114,67,94,18894,1
115,35,21,2205,1
116,48,81,7776,1
117,43,41,5289,1
118,21,93,3906,1
119,28,48,2688,1
120,43,28,1204,1
121,9,20,360,1
122,90,21,5670,1
123,11,36,792,1
124,16,38,608,1
125,2,48,288,1
126,51,66,10098,1
127,7,23,483,1
128,24,3,216,1
129,82,67,16482,1
130,58,70,12180,1
131,33,8,528,1
132,80,64,5120,1
133,24,25,1800,1
134,3,4,12,1
135,22,16,352,1
136,45,89,12015,1
137,96,86,8256,1
138,49,11,539,1
139,20,23,920,1
140,34,24,816,1
141,87,27,7047,1
142,99,43,12771,1
143,49,40,1960,1
144,100,6,1800,1
145,28,42,1176,1
146,28,18,504,1
147,47,90,8460,1
148,25,38,2850,1
149,85,40,3400,1
150,42,2,84,1
151,18,82,1476,1
152,2,22,88,1
153,33,44,2904,1
154,4,84,672,1
155,38,23,1748,1
156,57,77,13167,1
157,24,19,456,1
158,91,52,9464,1
159,7,4,28,1
160,79,16,3792,1
161,7,8,56,1
162,30,14,1260,1
163,99,35,6930,1
164,20,13,520,1
165,32,99,9504,1
166,11,39,1287,1
167,32,83,7968,1
168,44,17,748,1
169,21,49,2058,1
170,43,38,1634,1
171,97,37,10767,1
172,77,42,6468,1
173,46,46,2116,1
174,41,18,1476,1
175,17,9,306,1
176,23,98,6762,1
177,90,75,13500,1
178,90,20,1800,1
179,2,24,96,1
180,49,76,3724,1
181,69,52,7176,1
182,37,88,3256,1
183,47,88,12408,1
184,43,35,4515,1
185,64,58,3712,1
186,85,47,7990,1
187,64,59,11328,1
188,87,23,2001,1
189,52,77,4004,1
190,84,15,3780,1
191,33,90,5940,1
192,24,89,4272,1
193,33,85,5610,1
194,47,84,3948,1
195,17,81,2754,1
196,33,14,462,1
197,100,39,7800,1
198,16,49,2352,1
199,12,8,96,1
200,75,85,19125,1
201,38,31,2356,1
202,95,98,18620,1
203,71,79,5609,1
204,7,85,1785,1
205,86,8,688,1
206,7,14,98,1
207,77,18,1386,1
208,32,93,8928,1
209,81,78,6318,1
210,79,94,7426,1
211,83,62,5146,1
212,25,31,1550,1
213,97,12,3492,1
214,94,37,6956,1
215,70,67,4690,1
216,18,7,252,1
217,20,4,80,1
218,34,9,612,1
219,76,48,7296,1
220,29,79,2291,1
221,18,33,1782,1
222,8,49,392,1
223,24,8,384,1
224,79,3,474,1
225,40,18,1440,1
226,22,35,1540,1
227,95,9,2565,1
228,18,91,1638,1
229,81,27,2187,1
230,100,17,3400,1
231,85,22,3740,1
232,4,43,344,1
233,81,89,7209,1
234,16,21,672,1
235,50,23,1150,1
236,49,86,4214,1
237,94,24,6768,1
238,16,83,3984,1
239,89,13,1157,1
240,99,27,5346,1
241,79,19,4503,1
242,57,71,12141,1
243,31,79,7347,1
244,90,28,7560,1
245,50,81,8100,1
246,41,22,1804,1
247,100,85,8500,1
248,9,7,189,1
249,8,84,1344,1
