ID,WIDTH,HEIGHT,PROFIT,COPIES
0,85,9,765,4
1,28,6,336,4
2,23,46,3174,4
3,14,17,476,4
4,16,8,256,4
5,18,2,108,4
6,2,7,28,4
7,34,22,2244,4
8,46,8,736,4
9,76,22,1672,4
10,30,44,2640,4
11,2,44,176,4
12,71,55,11715,4
13,35,100,7000,4
14,10,6,60,4
15,82,23,1886,4
16,13,25,650,4
17,22,33,2178,4
18,50,81,4050,4
19,26,6,156,4
20,49,31,1519,4
21,46,44,4048,4
22,35,6,630,4
23,10,19,190,4
24,15,34,510,4
25,6,76,456,4
26,94,18,3384,4
27,61,64,7808,4
28,66,79,10428,4
29,83,6,996,4
30,88,49,12936,4
31,18,42,756,4
32,39,41,1599,4
33,6,19,114,4
34,11,91,3003,4
35,89,28,2492,4
36,43,23,2967,4
37,34,32,2176,4
38,76,95,21660,4
39,5,2,20,4
40,91,2,546,4
41,8,88,1408,4
42,4,85,680,4
43,22,90,1980,4
44,28,27,2268,4
45,82,30,7380,4
46,95,17,1615,4
47,54,74,11988,4
48,41,20,820,4
49,18,92,1656,4
