ID,WIDTH,HEIGHT,PROFIT,COPIES
0,87,56,9744,4
1,84,33,2772,4
2,51,98,4998,4
3,12,4,48,4
4,72,93,6696,4
5,25,90,4500,4
6,86,17,1462,4
7,84,99,24948,4
8,12,50,1800,4
9,29,93,5394,4
10,87,96,8352,4
11,79,14,2212,4
12,78,29,4524,4
13,31,8,496,4
14,44,12,1584,4
15,91,10,2730,4
16,42,36,1512,4
17,91,74,13468,4
18,88,18,1584,4
19,24,5,360,4
20,46,21,966,4
21,17,4,68,4
22,84,21,5292,4
23,97,65,6305,4
24,20,82,3280,4
25,38,12,912,4
26,42,99,4158,4
27,89,2,178,4
28,20,25,1500,4
29,50,43,4300,4
30,28,91,2548,4
31,20,9,360,4
32,94,52,9776,4
33,81,48,3888,4
34,99,14,4158,4
35,97,27,5238,4
36,41,79,3239,4
37,12,44,1584,4
38,34,98,9996,4
39,82,13,3198,4
40,32,40,2560,4
41,48,83,3984,4
42,93,73,13578,4
43,85,57,14535,4
44,5,79,790,4
45,93,71,13206,4
46,89,10,890,4
47,26,98,5096,4
48,6,20,240,4
49,86,72,18576,4
50,88,78,20592,4
51,43,96,4128,4
52,15,79,3555,4
53,18,40,720,4
54,55,99,16335,4
55,87,17,4437,4
56,55,83,4565,4
57,20,87,5220,4
58,41,38,1558,4
59,95,60,5700,4
60,9,7,126,4
61,97,35,3395,4
62,34,41,1394,4
63,28,96,5376,4
64,66,70,4620,4
65,84,21,5292,4
66,67,81,16281,4
67,27,9,486,4
68,26,8,416,4
69,50,16,800,4
70,39,25,1950,4
71,10,80,800,4
72,88,27,2376,4
73,11,88,2904,4
74,43,18,774,4
75,21,87,5481,4
76,78,21,3276,4
77,66,84,11088,4
78,29,26,754,4
79,76,31,7068,4
80,16,7,112,4
81,21,21,1323,4
82,86,82,21156,4
83,100,85,8500,4
84,26,99,2574,4
85,89,52,9256,4
86,80,40,9600,4
87,16,85,2720,4
88,89,7,1869,4
89,23,18,828,4
90,17,30,1020,4
91,31,8,248,4
92,27,5,405,4
93,80,27,6480,4
94,14,92,3864,4
95,48,99,14256,4
96,37,11,1221,4
97,23,98,4508,4
98,41,37,3034,4
99,95,8,2280,4
100,12,80,960,4
101,91,6,546,4
102,7,21,294,4
103,15,31,1395,4
104,69,86,5934,4
105,90,11,2970,4
106,76,57,8664,4
107,76,42,3192,4
108,13,34,884,4
109,99,20,3960,4
110,47,93,8742,4
111,50,42,2100,4
112,14,29,812,4
113,79,44,10428,4
114,94,98,9212,4
115,18,48,1728,4
116,66,53,3498,4
117,33,92,6072,4
118,76,50,11400,4
119,35,50,3500,4
120,7,43,903,4
121,83,20,4980,4
122,19,97,3686,4
123,87,5,435,4
124,38,9,1026,4
125,27,32,2592,4
126,14,82,2296,4
127,41,94,3854,4
128,3,21,126,4
129,95,54,5130,4
130,85,39,9945,4
131,50,21,1050,4
132,24,42,2016,4
133,46,10,920,4
134,10,32,640,4
135,8,12,192,4
136,11,98,1078,4
137,15,2,60,4
138,78,46,3588,4
139,31,96,2976,4
140,11,77,847,4
141,25,93,4650,4
142,97,95,27645,4
143,92,9,2484,4
144,55,61,3355,4
145,81,65,10530,4
146,3,34,306,4
147,11,4,44,4
148,78,41,6396,4
149,61,53,9699,4
150,13,26,676,4
151,90,100,27000,4
152,49,12,1764,4
153,25,6,150,4
154,87,60,5220,4
155,22,8,352,4
156,20,85,5100,4
157,43,47,2021,4
158,72,51,3672,4
159,39,15,1170,4
160,22,21,462,4
161,34,99,3366,4
162,76,8,1824,4
163,7,99,2079,4
164,40,7,840,4
165,100,88,8800,4
166,7,82,574,4
167,5,37,185,4
