ID,WIDTH,HEIGHT,PROFIT,COPIES
0,2,47,94,4
1,4,39,468,4
2,31,6,558,4
3,30,40,2400,4
4,54,75,8100,4
5,90,99,26730,4
6,77,45,3465,4
7,21,9,189,4
8,6,42,252,4
9,16,4,64,4
10,80,61,9760,4
11,6,17,306,4
12,22,30,1980,4
13,6,49,294,4
14,77,72,11088,4
15,42,42,5292,4
16,69,67,4623,4
17,80,38,6080,4
18,21,96,6048,4
19,48,25,3600,4
20,27,41,2214,4
21,77,7,1078,4
22,19,23,874,4
23,11,13,286,4
24,8,17,136,4
25,80,88,7040,4
26,8,92,1472,4
27,63,95,5985,4
28,93,31,8649,4
29,30,81,4860,4
30,55,83,13695,4
31,17,48,1632,4
32,80,26,2080,4
33,29,80,6960,4
34,76,10,2280,4
35,55,65,10725,4
36,6,22,396,4
37,37,35,3885,4
38,29,85,7395,4
39,10,38,760,4
40,18,35,1260,4
41,12,10,360,4
42,11,15,165,4
43,22,97,2134,4
44,80,16,2560,4
45,41,88,3608,4
46,66,73,9636,4
47,83,39,6474,4
48,48,5,480,4
49,86,14,2408,4
50,34,27,918,4
51,2,95,570,4
52,25,6,300,4
53,77,49,11319,4
54,7,22,154,4
55,16,32,1536,4
56,18,82,2952,4
57,5,29,435,4
58,78,49,11466,4
59,24,20,480,4
60,7,39,819,4
61,39,17,1989,4
62,100,48,9600,4
63,43,36,3096,4
64,48,49,7056,4
65,5,16,240,4
66,76,47,7144,4
67,38,17,1938,4
68,45,50,2250,4
69,23,38,1748,4
70,15,9,135,4
71,26,99,2574,4
72,82,56,9184,4
73,29,24,1392,4
74,22,3,198,4
75,58,59,10266,4
76,14,93,2604,4
77,32,29,928,4
78,39,33,3861,4
79,72,99,14256,4
80,48,9,1296,4
81,6,86,516,4
82,4,37,296,4
83,28,50,2800,4
84,32,12,1152,4
85,48,42,6048,4
86,82,43,3526,4
87,47,19,2679,4
88,56,66,11088,4
89,14,20,280,4
90,4,32,256,4
91,11,7,154,4
92,28,47,1316,4
93,8,24,192,4
94,21,87,5481,4
95,48,83,7968,4
96,19,47,893,4
97,2,49,196,4
98,21,85,1785,4
99,74,99,7326,4
100,29,47,4089,4
101,49,50,7350,4
102,4,43,516,4
103,82,54,4428,4
104,40,36,4320,4
105,94,24,6768,4
106,22,24,1584,4
107,22,40,880,4
108,53,72,3816,4
109,17,79,2686,4
110,82,100,16400,4
111,5,83,1245,4
112,95,96,27360,4
113,47,93,4371,4
114,32,20,1920,4
115,32,45,4320,4
116,7,27,189,4
117,10,21,420,4
118,82,24,1968,4
119,31,26,2418,4
120,49,89,13083,4
121,79,73,17301,4
122,39,34,2652,4
123,16,5,160,4
124,31,47,2914,4
125,89,68,18156,4
126,77,2,462,4
127,6,32,192,4
128,18,94,3384,4
129,47,30,1410,4
130,38,50,1900,4
131,13,42,1638,4
132,7,41,287,4
133,97,2,582,4
134,20,38,1520,4
135,3,18,108,4
136,31,79,7347,4
137,48,26,3744,4
138,43,27,2322,4
139,93,21,5859,4
140,29,10,290,4
141,69,66,9108,4
142,85,74,18870,4
143,23,78,1794,4
144,10,94,1880,4
145,98,19,5586,4
146,51,70,3570,4
147,28,47,1316,4
148,17,30,510,4
149,24,48,1152,4
