ID,WIDTH,HEIGHT,PROFIT,COPIES
0,43,19,817,4
1,27,36,1944,4
2,21,27,1134,4
3,12,18,648,4
4,45,76,6840,4
5,3,42,126,4
6,16,33,1584,4
7,9,37,999,4
8,65,79,10270,4
9,72,74,15984,4
10,27,49,3969,4
11,22,29,1914,4
12,65,54,3510,4
13,90,92,16560,4
14,28,17,1428,4
15,23,50,2300,4
16,22,90,3960,4
17,46,85,3910,4
18,46,37,5106,4
19,11,21,693,4
20,19,26,988,4
21,21,12,504,4
22,64,73,14016,4
23,31,37,2294,4
24,22,82,1804,4
25,80,52,12480,4
26,29,10,290,4
27,92,12,1104,4
28,45,96,12960,4
29,17,8,408,4
30,19,42,1596,4
31,47,78,3666,4
32,87,50,13050,4
33,7,2,28,4
34,50,78,3900,4
35,22,22,968,4
36,4,9,72,4
37,21,18,756,4
38,33,36,1188,4
39,14,5,70,4
40,42,92,7728,4
41,34,6,612,4
42,17,93,4743,4
43,44,100,4400,4
44,13,21,819,4
45,96,55,10560,4
46,36,100,7200,4
47,35,45,4725,4
48,9,13,117,4
49,12,42,504,4
50,16,11,528,4
51,46,100,13800,4
52,97,35,3395,4
53,53,88,4664,4
54,26,39,1014,4
55,80,9,720,4
56,48,98,14112,4
57,95,41,7790,4
58,29,90,7830,4
59,33,50,3300,4
60,87,25,2175,4
61,4,79,632,4
62,74,96,14208,4
63,32,12,768,4
64,54,54,2916,4
65,44,39,1716,4
66,40,35,4200,4
67,14,33,924,4
68,8,2,32,4
69,84,33,5544,4
70,49,87,4263,4
71,76,91,13832,4
72,14,44,1232,4
73,6,15,180,4
74,11,17,561,4
75,40,39,3120,4
76,94,24,2256,4
77,33,79,2607,4
78,26,91,7098,4
79,18,21,1134,4
80,49,44,2156,4
81,15,14,420,4
82,48,26,2496,4
83,90,36,6480,4
84,47,9,1269,4
85,52,95,14820,4
86,8,83,1992,4
87,26,84,2184,4
88,40,5,400,4
89,24,43,2064,4
90,34,5,170,4
91,45,15,2025,4
92,100,40,12000,4
93,13,21,546,4
94,38,8,304,4
95,94,37,6956,4
96,22,22,1452,4
97,96,4,384,4
98,39,43,3354,4
99,50,19,950,4
100,13,78,1014,4
101,7,5,105,4
102,35,37,3885,4
103,38,37,1406,4
104,97,35,3395,4
105,31,22,1364,4
106,37,17,1258,4
107,53,54,5724,4
108,6,22,396,4
109,44,2,88,4
110,61,60,10980,4
111,77,13,1001,4
112,13,26,338,4
113,39,80,9360,4
114,11,92,2024,4
115,16,45,1440,4
116,66,52,6864,4
117,55,83,4565,4
118,78,87,20358,4
119,6,20,240,4
120,13,14,546,4
121,14,93,3906,4
122,100,47,14100,4
123,34,33,2244,4
124,95,31,2945,4
125,14,41,1722,4
126,15,18,810,4
127,16,29,1392,4
128,43,25,3225,4
129,15,44,1980,4
130,11,20,220,4
131,29,50,2900,4
132,23,96,4416,4
133,79,45,10665,4
134,54,59,3186,4
135,87,42,7308,4
136,13,16,624,4
137,94,36,6768,4
138,78,85,13260,4
139,93,41,3813,4
140,2,2,4,4
141,19,83,4731,4
142,41,87,3567,4
143,34,14,952,4
144,5,5,25,4
145,76,15,3420,4
146,69,84,5796,4
147,65,96,18720,4
148,25,97,7275,4
149,29,10,580,4
150,11,17,374,4
151,99,62,12276,4
152,46,20,2760,4
153,99,53,5247,4
154,81,80,12960,4
155,27,2,54,4
156,27,24,1944,4
157,26,22,1716,4
158,91,60,10920,4
159,50,85,8500,4
160,24,2,144,4
161,92,57,15732,4
162,28,41,1148,4
163,29,80,6960,4
164,85,20,5100,4
165,85,87,14790,4
166,82,6,492,4
167,66,91,12012,4
168,43,28,3612,4
169,27,32,864,4
170,25,24,1800,4
171,79,9,1422,4
172,27,6,486,4
173,38,89,6764,4
174,34,31,3162,4
175,78,16,1248,4
176,5,86,860,4
177,12,40,960,4
178,21,80,3360,4
179,54,74,7992,4
180,92,82,22632,4
181,76,57,12996,4
182,33,13,429,4
183,44,12,1584,4
184,14,3,42,4
185,40,46,5520,4
186,93,3,558,4
187,99,26,2574,4
188,4,13,52,4
189,33,50,4950,4
190,2,19,114,4
191,23,47,2162,4
192,19,6,228,4
193,9,41,1107,4
194,80,27,2160,4
195,58,81,14094,4
196,33,19,1881,4
197,34,50,1700,4
198,68,62,4216,4
199,47,45,2115,4
200,9,23,414,4
201,96,27,2592,4
202,95,10,1900,4
203,94,41,11562,4
204,3,29,174,4
205,90,48,4320,4
206,22,98,6468,4
207,45,77,10395,4
208,92,84,23184,4
209,38,36,4104,4
210,10,79,790,4
211,79,30,2370,4
212,93,68,18972,4
213,13,13,169,4
214,3,37,222,4
215,14,41,574,4
216,33,48,3168,4
217,9,85,2295,4
218,34,32,3264,4
219,30,29,1740,4
220,36,88,3168,4
221,35,83,2905,4
222,91,31,8463,4
223,22,82,3608,4
224,86,38,6536,4
225,94,86,16168,4
226,18,39,702,4
227,78,27,6318,4
228,11,9,198,4
229,29,15,1305,4
230,46,78,3588,4
231,47,89,12549,4
232,39,24,936,4
