ID,WIDTH,HEIGHT,PROFIT,COPIES
0,56,94,15792,3
1,79,52,12324,3
2,14,10,280,3
3,47,27,2538,3
4,15,88,3960,3
5,83,85,21165,3
6,7,12,84,3
7,49,40,5880,3
8,24,90,2160,3
9,41,17,697,3
10,20,80,3200,3
11,39,32,1248,3
12,94,43,12126,3
13,36,78,8424,3
14,95,17,4845,3
15,8,6,144,3
16,31,26,806,3
17,87,76,6612,3
18,44,9,1188,3
19,20,14,840,3
20,58,72,8352,3
21,44,8,704,3
22,49,31,4557,3
23,48,37,3552,3
24,4,29,348,3
25,40,4,320,3
26,45,14,630,3
27,68,100,13600,3
28,80,49,3920,3
29,91,28,2548,3
30,85,44,7480,3
31,45,46,2070,3
32,12,11,132,3
33,47,31,4371,3
34,9,5,90,3
35,36,20,2160,3
36,35,25,1750,3
37,78,23,5382,3
38,41,5,205,3
39,30,18,540,3
