ID,WIDTH,HEIGHT,PROFIT,COPIES
0,29,33,957,3
1,9,87,2349,3
2,87,98,17052,3
3,35,89,9345,3
4,79,18,2844,3
5,29,48,4176,3
6,11,45,990,3
7,13,8,312,3
8,85,47,11985,3
9,27,45,3645,3
10,78,49,11466,3
11,7,88,1232,3
12,39,2,234,3
13,27,5,135,3
14,37,41,3034,3
15,37,36,2664,3
16,6,30,180,3
17,49,48,4704,3
18,18,36,648,3
19,31,16,496,3
20,44,2,176,3
21,90,38,6840,3
22,21,31,1302,3
23,12,31,1116,3
24,8,41,656,3
25,54,61,6588,3
26,34,4,408,3
27,84,89,22428,3
28,40,78,6240,3
29,51,61,9333,3
30,26,15,780,3
31,23,24,552,3
32,44,81,7128,3
33,86,43,3698,3
34,46,99,4554,3
35,82,69,5658,3
36,77,19,4389,3
37,9,33,594,3
38,43,21,2709,3
39,3,40,240,3
40,20,24,960,3
41,47,9,423,3
42,90,36,9720,3
43,82,19,3116,3
44,30,43,2580,3
45,7,38,266,3
46,46,20,920,3
47,40,34,2720,3
48,18,30,1080,3
49,5,48,720,3
