ID,WIDTH,HEIGHT,PROFIT,COPIES
0,35,21,1470,3
1,17,11,187,3
2,44,20,880,3
3,92,2,184,3
4,96,32,3072,3
5,2,46,184,3
6,29,41,1189,3
7,81,8,1944,3
8,33,32,2112,3
9,41,22,2706,3
10,72,100,21600,3
11,24,24,576,3
12,42,34,2856,3
13,96,46,13248,3
14,61,87,10614,3
15,94,36,10152,3
16,21,25,525,3
17,4,31,372,3
18,47,38,3572,3
19,92,44,12144,3
20,18,13,702,3
21,91,16,2912,3
22,27,93,7533,3
23,97,36,10476,3
24,98,51,9996,3
25,98,50,14700,3
26,49,97,14259,3
27,42,37,1554,3
28,50,16,800,3
29,77,43,9933,3
30,24,41,1968,3
31,16,78,3744,3
32,30,81,7290,3
33,86,52,13416,3
34,42,25,3150,3
35,28,7,196,3
36,43,37,1591,3
37,18,10,180,3
38,80,26,2080,3
39,24,5,360,3
40,70,99,20790,3
41,5,39,390,3
42,7,13,182,3
43,55,67,3685,3
44,12,29,348,3
45,90,29,7830,3
46,33,29,957,3
47,8,100,2400,3
48,79,44,10428,3
49,43,92,3956,3
50,86,34,2924,3
51,87,76,6612,3
52,33,81,8019,3
53,37,5,555,3
54,15,48,720,3
55,86,86,7396,3
56,56,68,7616,3
57,80,76,12160,3
58,85,32,2720,3
59,35,99,6930,3
60,14,25,350,3
61,12,35,420,3
62,20,78,1560,3
63,46,100,13800,3
64,22,41,2706,3
65,23,28,1932,3
66,44,29,2552,3
67,79,41,9717,3
68,22,98,4312,3
69,43,44,3784,3
70,24,4,192,3
71,51,86,13158,3
72,11,46,1518,3
73,66,70,4620,3
74,79,90,14220,3
75,30,34,1020,3
76,23,37,1702,3
77,19,12,228,3
78,97,56,10864,3
79,91,12,2184,3
80,4,17,68,3
81,40,34,1360,3
82,37,14,1036,3
83,20,88,5280,3
84,34,20,680,3
85,92,18,1656,3
86,48,100,4800,3
87,38,22,2508,3
88,81,17,4131,3
89,21,8,504,3
90,47,45,2115,3
91,79,5,395,3
92,85,9,1530,3
93,36,90,6480,3
94,100,28,8400,3
95,82,24,3936,3
96,77,40,3080,3
97,30,29,2610,3
98,22,44,1936,3
99,28,31,1736,3
100,3,4,12,3
101,39,48,5616,3
102,40,50,4000,3
103,34,30,2040,3
104,85,20,1700,3
105,20,29,1160,3
106,30,34,2040,3
107,32,22,1408,3
108,28,89,7476,3
109,40,5,600,3
110,9,46,828,3
111,98,48,9408,3
112,32,35,1120,3
113,19,2,38,3
114,32,44,2816,3
115,91,78,21294,3
116,21,33,1386,3
117,97,16,3104,3
118,20,30,600,3
119,49,38,1862,3
120,37,11,814,3
121,29,32,928,3
122,42,2,84,3
123,78,96,14976,3
124,56,100,11200,3
125,7,86,1204,3
126,22,17,1122,3
127,50,84,4200,3
128,50,80,8000,3
129,77,49,3773,3
130,3,48,288,3
131,99,71,14058,3
132,24,32,2304,3
133,45,92,8280,3
134,56,69,11592,3
135,38,17,1292,3
136,2,33,132,3
137,35,19,1995,3
138,80,10,800,3
139,14,26,364,3
140,83,44,10956,3
141,6,24,288,3
142,12,15,180,3
143,29,90,5220,3
144,98,26,7644,3
145,4,21,84,3
146,20,31,1240,3
147,81,82,13284,3
148,3,21,63,3
149,91,36,6552,3
150,35,92,9660,3
151,2,11,66,3
152,50,18,1800,3
153,18,40,2160,3
154,46,37,1702,3
155,31,40,1240,3
156,84,73,12264,3
157,81,79,6399,3
158,16,49,784,3
159,39,85,6630,3
160,80,94,22560,3
161,27,24,1296,3
162,82,36,8856,3
163,5,35,350,3
164,49,28,2744,3
165,97,47,4559,3
166,43,76,6536,3
167,26,27,1404,3
168,35,28,2940,3
169,95,60,5700,3
170,78,23,3588,3
171,78,4,624,3
172,10,48,480,3
173,30,47,2820,3
174,14,5,70,3
175,45,10,1350,3
176,41,33,4059,3
177,75,85,19125,3
178,98,42,12348,3
179,21,90,5670,3
180,34,25,1700,3
181,18,11,396,3
182,15,3,135,3
183,91,36,9828,3
184,3,20,180,3
185,84,3,504,3
186,96,96,27648,3
187,45,45,2025,3
188,2,23,138,3
189,31,33,3069,3
190,31,43,3999,3
191,97,23,4462,3
192,27,23,1863,3
193,15,39,585,3
194,35,19,1995,3
195,45,41,5535,3
196,21,37,1554,3
197,36,5,360,3
198,21,21,882,3
199,28,25,1400,3
200,4,22,264,3
201,86,6,1548,3
202,67,80,16080,3
203,46,43,5934,3
204,21,97,2037,3
205,8,42,1008,3
206,90,16,2880,3
207,49,85,12495,3
208,95,50,4750,3
209,19,4,152,3
210,43,96,8256,3
211,95,15,2850,3
212,91,59,10738,3
213,92,35,9660,3
214,100,46,4600,3
215,9,13,234,3
216,8,35,560,3
217,81,46,11178,3
218,14,17,714,3
219,94,19,5358,3
220,16,46,2208,3
221,37,92,6808,3
222,16,32,1024,3
223,8,77,616,3
224,76,35,5320,3
225,24,26,1248,3
226,31,12,744,3
227,24,92,6624,3
228,58,86,4988,3
229,16,78,1248,3
230,6,32,384,3
231,8,18,288,3
232,24,30,2160,3
233,77,73,16863,3
234,93,28,5208,3
235,26,19,988,3
236,89,48,8544,3
237,86,39,3354,3
238,7,95,1995,3
239,88,60,10560,3
240,92,8,1472,3
241,49,92,9016,3
242,76,5,1140,3
243,64,67,12864,3
244,26,80,2080,3
245,12,30,360,3
246,68,73,4964,3
247,20,9,180,3
248,84,55,9240,3
249,44,31,1364,3
