ID,WIDTH,HEIGHT,PROFIT,COPIES
0,7,28,196,1
1,50,88,4400,1
2,76,23,5244,1
3,71,66,9372,1
4,23,29,667,1
5,95,59,11210,1
6,50,92,4600,1
7,54,80,12960,1
8,96,26,4992,1
9,9,37,333,1
10,59,86,10148,1
11,40,100,4000,1
12,92,9,2484,1
13,24,27,1944,1
14,80,33,2640,1
15,94,76,7144,1
16,79,48,3792,1
17,67,93,6231,1
18,98,9,1764,1
19,90,18,3240,1
20,20,47,2820,1
21,41,11,902,1
22,71,100,21300,1
23,7,16,224,1
24,72,96,20736,1
25,5,98,980,1
26,52,60,3120,1
27,95,3,855,1
28,13,83,1079,1
29,41,40,1640,1
30,18,99,3564,1
31,37,24,1776,1
32,76,28,4256,1
33,47,2,282,1
34,97,54,10476,1
35,81,47,7614,1
36,93,28,2604,1
37,98,23,6762,1
38,28,78,4368,1
39,20,80,3200,1
40,31,44,1364,1
41,49,42,2058,1
42,9,77,1386,1
43,28,10,840,1
44,86,41,10578,1
45,17,82,1394,1
46,80,35,2800,1
47,45,3,270,1
48,83,15,1245,1
49,29,47,4089,1
50,38,4,456,1
51,43,94,4042,1
52,8,23,368,1
53,71,99,21087,1
54,32,43,4128,1
55,81,30,2430,1
56,30,19,1140,1
57,40,76,9120,1
58,39,91,7098,1
59,74,52,11544,1
60,33,41,1353,1
61,32,91,8736,1
62,100,61,18300,1
63,79,98,15484,1
64,30,29,1740,1
65,83,96,15936,1
66,73,91,19929,1
67,83,32,7968,1
68,3,6,36,1
69,49,14,1372,1
70,84,30,2520,1
71,4,38,152,1
72,86,34,8772,1
73,37,82,9102,1
74,5,90,450,1
75,26,36,2808,1
76,91,60,10920,1
77,86,62,10664,1
78,56,90,15120,1
79,26,17,442,1
80,62,60,3720,1
81,23,20,1380,1
82,100,70,7000,1
83,46,48,4416,1
84,82,45,7380,1
85,38,84,9576,1
86,10,100,1000,1
87,86,7,1806,1
88,31,97,3007,1
89,83,98,16268,1
90,51,67,10251,1
91,25,15,375,1
92,23,34,2346,1
93,43,16,1376,1
94,63,72,4536,1
95,5,35,175,1
96,23,47,3243,1
97,79,25,5925,1
98,9,4,108,1
99,67,85,11390,1
100,29,4,116,1
101,19,85,1615,1
102,87,35,3045,1
103,83,26,4316,1
104,10,82,2460,1
105,70,83,11620,1
106,35,35,2450,1
107,85,23,5865,1
108,99,27,5346,1
109,63,57,3591,1
110,38,78,2964,1
111,26,93,4836,1
112,5,24,240,1
113,37,19,1406,1
114,26,79,2054,1
115,75,78,5850,1
116,40,48,5760,1
117,34,16,544,1
118,11,47,1034,1
119,89,14,1246,1
120,41,87,10701,1
121,31,48,4464,1
122,19,5,190,1
123,33,46,3036,1
124,35,50,5250,1
125,81,94,15228,1
126,79,54,8532,1
127,7,50,700,1
128,17,6,204,1
129,79,10,1580,1
130,30,30,2700,1
131,3,15,45,1
132,50,29,1450,1
133,32,43,2752,1
134,4,25,300,1
135,16,20,320,1
136,48,40,5760,1
137,12,26,936,1
138,98,95,18620,1
139,23,18,414,1
140,11,10,330,1
141,41,30,1230,1
142,97,45,13095,1
143,29,18,522,1
144,80,59,4720,1
145,46,92,8464,1
146,86,62,5332,1
147,6,91,1092,1
148,82,92,7544,1
149,4,76,608,1
150,6,76,912,1
151,83,93,7719,1
152,24,89,4272,1
153,28,16,1344,1
154,16,81,2592,1
155,88,99,17424,1
156,15,36,540,1
157,57,100,17100,1
158,84,23,5796,1
159,54,63,3402,1
160,38,15,570,1
161,43,9,1161,1
162,22,6,264,1
163,19,26,1482,1
164,17,79,4029,1
165,63,52,6552,1
166,99,10,990,1
167,39,14,1638,1
168,4,87,348,1
169,100,93,18600,1
170,27,46,2484,1
171,64,82,5248,1
172,81,18,1458,1
173,87,39,6786,1
174,74,67,14874,1
175,8,78,1248,1
176,34,85,8670,1
177,96,85,24480,1
178,33,91,9009,1
179,48,7,672,1
180,7,91,1911,1
181,68,53,7208,1
182,79,7,1659,1
183,28,20,1680,1
184,13,23,299,1
185,77,27,4158,1
186,94,42,11844,1
187,80,21,5040,1
188,31,16,992,1
189,78,37,5772,1
190,86,2,344,1
191,3,19,57,1
192,31,44,1364,1
193,14,32,1344,1
194,83,71,11786,1
195,84,27,4536,1
196,36,85,6120,1
197,69,51,10557,1
198,80,30,2400,1
199,13,9,234,1
200,98,63,6174,1
201,37,78,8658,1
202,15,23,690,1
203,77,69,10626,1
204,4,100,400,1
205,77,79,18249,1
206,69,87,12006,1
207,14,3,84,1
208,2,78,156,1
209,10,97,1940,1
210,37,19,1406,1
211,72,57,12312,1
212,2,46,184,1
213,17,89,3026,1
214,7,94,658,1
215,11,16,528,1
216,20,49,2940,1
217,3,45,270,1
218,84,30,7560,1
219,30,48,4320,1
220,59,80,14160,1
221,29,8,696,1
222,4,10,40,1
223,35,24,2520,1
224,100,76,7600,1
225,78,57,8892,1
