ID,WIDTH,HEIGHT,PROFIT,COPIES
0,24,34,1632,1
1,35,30,1050,1
2,3,46,138,1
3,78,21,4914,1
4,21,23,966,1
5,19,77,2926,1
6,10,17,170,1
7,80,78,12480,1
8,14,47,658,1
9,50,41,4100,1
10,18,20,1080,1
11,30,44,1320,1
12,2,14,84,1
13,37,29,3219,1
14,40,84,3360,1
15,42,13,546,1
16,24,9,432,1
17,47,30,1410,1
18,6,46,276,1
19,30,98,8820,1
20,7,5,35,1
21,40,4,480,1
22,38,16,608,1
23,10,27,810,1
24,47,14,1316,1
25,17,33,1122,1
26,26,28,2184,1
27,14,42,1176,1
28,36,27,2916,1
29,46,7,322,1
30,32,47,4512,1
31,13,81,2106,1
32,32,3,96,1
33,63,95,11970,1
34,40,36,4320,1
35,21,42,1764,1
36,81,65,10530,1
37,37,46,5106,1
38,4,25,100,1
39,9,18,162,1
