ID,WIDTH,HEIGHT,PROFIT,COPIES
0,84,93,23436,3
1,89,13,2314,3
2,48,7,672,3
3,93,66,18414,3
4,90,97,17460,3
5,82,57,4674,3
6,2,30,180,3
7,24,25,1200,3
8,44,79,6952,3
9,100,48,9600,3
10,22,34,748,3
11,75,89,6675,3
12,30,26,2340,3
13,88,70,12320,3
14,22,42,924,3
15,5,37,555,3
16,85,66,5610,3
17,24,46,1104,3
18,10,16,320,3
19,18,28,1008,3
20,9,22,198,3
21,97,89,17266,3
22,78,85,6630,3
23,26,22,1716,3
24,23,27,621,3
25,88,19,5016,3
26,47,95,13395,3
27,76,21,1596,3
28,12,39,468,3
29,44,32,4224,3
30,91,32,5824,3
31,94,3,282,3
32,100,32,3200,3
33,37,2,148,3
34,88,33,2904,3
35,14,14,392,3
36,86,32,8256,3
37,4,35,140,3
38,39,50,1950,3
39,45,89,12015,3
40,78,92,7176,3
41,39,47,3666,3
42,32,91,8736,3
43,85,36,3060,3
44,32,22,704,3
45,30,87,5220,3
46,85,83,14110,3
47,42,8,672,3
48,38,34,3876,3
49,28,81,4536,3
