ID,WIDTH,HEIGHT,PROFIT,COPIES
0,46,36,3312,4
1,30,22,1320,4
2,33,28,1848,4
3,65,91,17745,4
4,77,40,9240,4
5,87,41,10701,4
6,84,26,4368,4
7,63,53,6678,4
8,79,27,6399,4
9,48,7,672,4
10,27,32,864,4
11,6,86,1548,4
12,49,47,6909,4
13,83,19,3154,4
14,24,95,4560,4
15,70,85,5950,4
16,57,92,5244,4
17,17,49,2499,4
18,99,10,2970,4
19,71,94,20022,4
20,20,91,1820,4
21,25,44,3300,4
22,21,46,966,4
23,44,89,11748,4
24,58,75,4350,4
25,68,69,9384,4
26,3,23,207,4
27,80,44,10560,4
28,27,87,7047,4
29,37,17,1887,4
30,12,13,312,4
31,97,45,4365,4
32,66,66,8712,4
33,28,43,1204,4
34,80,64,15360,4
35,81,74,5994,4
36,94,6,1128,4
37,19,22,836,4
38,60,84,5040,4
39,72,80,11520,4
40,87,24,4176,4
41,29,44,2552,4
42,38,34,3876,4
43,91,4,1092,4
44,7,42,588,4
45,14,39,546,4
46,90,19,5130,4
47,29,88,7656,4
48,27,46,3726,4
49,99,2,594,4
50,17,36,612,4
51,79,24,1896,4
52,3,28,84,4
53,33,8,264,4
54,98,77,15092,4
55,100,31,3100,4
56,38,85,6460,4
57,74,54,11988,4
58,45,80,10800,4
59,91,20,1820,4
60,25,14,700,4
61,9,96,2592,4
62,5,32,320,4
63,83,30,2490,4
64,77,11,2541,4
65,2,43,258,4
66,26,34,884,4
67,50,5,250,4
68,74,55,12210,4
69,71,98,13916,4
70,29,24,696,4
71,73,75,10950,4
72,5,82,820,4
73,10,86,2580,4
74,12,90,3240,4
75,34,33,1122,4
76,88,72,19008,4
77,76,17,3876,4
78,79,51,12087,4
79,89,64,17088,4
80,16,49,784,4
81,15,13,585,4
82,72,99,21384,4
83,93,43,11997,4
84,20,48,2880,4
85,39,17,1989,4
86,21,9,189,4
87,93,4,744,4
88,29,7,609,4
89,71,55,3905,4
90,34,33,1122,4
91,41,27,3321,4
92,17,40,1360,4
93,90,70,18900,4
94,92,5,920,4
95,86,83,14276,4
96,16,90,2880,4
97,43,17,2193,4
98,4,50,200,4
99,26,13,338,4
100,99,64,19008,4
101,100,63,6300,4
102,80,27,2160,4
103,78,88,13728,4
104,3,40,240,4
105,11,36,792,4
106,7,7,98,4
107,87,45,7830,4
108,14,17,238,4
109,89,28,4984,4
110,22,48,3168,4
111,62,90,5580,4
112,64,55,10560,4
113,28,4,112,4
114,7,28,196,4
115,15,89,1335,4
116,98,50,14700,4
117,13,18,234,4
118,48,81,3888,4
119,99,82,24354,4
120,84,26,6552,4
121,99,86,17028,4
122,11,13,429,4
123,61,75,13725,4
124,49,14,2058,4
125,35,30,3150,4
126,90,99,26730,4
127,28,38,3192,4
128,70,83,17430,4
129,13,8,104,4
130,51,71,3621,4
131,31,44,4092,4
132,46,79,3634,4
133,35,4,140,4
134,83,10,830,4
135,79,31,2449,4
136,13,96,1248,4
137,55,79,8690,4
138,80,19,1520,4
139,46,91,12558,4
140,17,36,1224,4
141,37,77,2849,4
142,30,37,2220,4
143,89,3,267,4
144,13,8,104,4
145,85,83,7055,4
146,88,37,6512,4
147,28,14,784,4
148,98,3,588,4
149,15,19,285,4
150,4,79,632,4
151,22,97,4268,4
152,50,16,2400,4
153,98,8,784,4
154,100,44,8800,4
155,89,48,4272,4
156,49,28,1372,4
157,54,57,3078,4
158,18,26,468,4
159,11,50,1100,4
160,92,31,2852,4
161,81,49,11907,4
162,33,49,1617,4
163,34,16,1088,4
164,86,13,3354,4
165,4,92,736,4
166,11,33,1089,4
167,21,86,5418,4
168,23,23,1587,4
169,64,58,11136,4
170,75,57,12825,4
171,44,21,1848,4
172,4,88,1056,4
173,20,100,4000,4
174,85,16,2720,4
175,10,38,1140,4
176,39,78,9126,4
177,10,50,1000,4
178,99,55,16335,4
179,30,43,1290,4
180,99,10,2970,4
181,44,49,4312,4
182,60,57,3420,4
183,43,93,7998,4
184,95,81,23085,4
185,87,45,3915,4
186,98,38,3724,4
187,17,85,2890,4
188,81,2,486,4
189,97,95,9215,4
190,8,29,696,4
191,16,83,2656,4
192,98,13,3822,4
193,98,88,17248,4
194,91,76,13832,4
195,16,90,1440,4
196,16,93,4464,4
197,47,21,987,4
198,92,17,3128,4
199,41,91,11193,4
200,100,45,4500,4
201,19,78,1482,4
202,70,98,13720,4
203,26,8,416,4
204,12,96,1152,4
205,44,6,264,4
206,12,29,348,4
207,96,84,16128,4
208,66,92,12144,4
209,81,39,3159,4
210,16,78,1248,4
211,40,5,400,4
212,80,92,22080,4
213,88,6,528,4
214,80,58,13920,4
215,24,87,4176,4
216,16,24,384,4
217,16,15,480,4
218,33,33,2178,4
219,2,5,30,4
220,65,52,3380,4
221,96,100,9600,4
222,83,79,6557,4
223,35,77,2695,4
224,28,77,2156,4
225,97,98,19012,4
226,95,40,7600,4
227,34,32,2176,4
228,19,36,1368,4
229,50,43,2150,4
230,97,33,6402,4
231,17,8,272,4
232,36,24,864,4
233,27,24,648,4
234,93,40,11160,4
235,35,78,5460,4
236,12,50,600,4
237,40,14,1120,4
238,50,14,700,4
239,72,64,13824,4
240,6,15,180,4
241,57,97,11058,4
242,40,93,11160,4
243,11,77,2541,4
244,64,85,5440,4
245,95,32,6080,4
246,78,23,3588,4
247,18,42,1512,4
248,22,9,198,4
249,42,98,8232,4
