ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,16732,1
1,94,99,27918,1
2,88,92,8096,1
3,83,84,13944,1
4,95,70,13300,1
5,71,96,6816,1
6,97,78,15132,1
7,83,66,16434,1
8,85,85,7225,1
9,82,72,5904,1
10,78,92,14352,1
11,78,88,13728,1
12,83,86,14276,1
13,96,74,7104,1
14,91,89,8099,1
15,81,77,12474,1
16,87,95,16530,1
17,87,85,7395,1
18,71,99,14058,1
19,95,87,8265,1
20,83,68,11288,1
21,76,95,21660,1
22,88,98,25872,1
23,94,80,7520,1
24,91,88,24024,1
25,84,75,18900,1
26,93,97,18042,1
27,93,84,7812,1
28,66,70,13860,1
29,81,80,19440,1
30,97,100,29100,1
31,69,82,11316,1
32,70,83,11620,1
33,77,78,6006,1
34,72,88,6336,1
35,89,69,6141,1
36,74,81,11988,1
37,99,75,7425,1
38,88,82,7216,1
39,88,87,15312,1
40,98,67,19698,1
41,90,90,8100,1
42,86,100,8600,1
43,82,80,19680,1
44,93,79,14694,1
45,82,67,5494,1
46,73,83,18177,1
47,93,91,25389,1
48,97,99,9603,1
49,77,75,17325,1
