ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,25098,1
1,94,99,27918,1
2,88,92,8096,1
3,83,84,20916,1
4,95,70,19950,1
5,71,96,20448,1
6,97,78,7566,1
7,83,66,5478,1
8,85,85,21675,1
9,82,72,11808,1
10,78,92,7176,1
11,78,88,6864,1
12,83,86,7138,1
13,96,74,7104,1
14,91,89,24297,1
15,81,77,18711,1
16,87,95,24795,1
17,87,85,14790,1
18,71,99,14058,1
19,95,87,8265,1
20,83,68,16932,1
21,76,95,14440,1
22,88,98,25872,1
23,94,80,22560,1
24,91,88,8008,1
25,84,75,6300,1
26,93,97,27063,1
27,93,84,15624,1
28,66,70,4620,1
29,81,80,6480,1
30,97,100,19400,1
31,69,82,11316,1
32,70,83,5810,1
33,77,78,18018,1
34,72,88,19008,1
35,89,69,18423,1
36,74,81,5994,1
37,99,75,14850,1
38,88,82,14432,1
39,88,87,22968,1
40,98,67,13132,1
41,90,90,16200,1
42,86,100,8600,1
43,82,80,13120,1
44,93,79,14694,1
45,82,67,10988,1
46,73,83,12118,1
47,93,91,16926,1
48,97,99,19206,1
49,77,75,17325,1
50,68,90,6120,1
51,93,80,22320,1
52,100,79,23700,1
53,74,97,21534,1
54,85,94,23970,1
55,76,89,13528,1
56,94,82,23124,1
57,98,68,6664,1
58,76,68,15504,1
59,80,77,6160,1
60,91,90,16380,1
61,85,75,6375,1
62,80,77,18480,1
63,80,91,14560,1
64,76,81,18468,1
65,74,71,10508,1
66,93,70,6510,1
67,98,100,19600,1
68,91,89,8099,1
69,88,74,13024,1
70,69,83,17181,1
71,81,77,6237,1
72,72,73,15768,1
73,70,80,5600,1
74,82,92,7544,1
75,94,78,14664,1
76,73,98,14308,1
77,85,91,15470,1
78,99,87,17226,1
79,95,75,7125,1
80,90,92,16560,1
81,77,98,7546,1
82,67,86,5762,1
83,68,91,18564,1
84,96,100,9600,1
85,76,91,20748,1
86,90,91,16380,1
87,76,73,16644,1
88,74,82,18204,1
89,71,93,13206,1
90,72,66,14256,1
91,66,79,15642,1
92,76,83,18924,1
93,91,82,14924,1
94,76,67,5092,1
95,78,99,7722,1
96,66,84,16632,1
97,68,76,10336,1
98,75,96,14400,1
99,93,74,13764,1
100,94,91,25662,1
101,92,76,13984,1
102,93,77,14322,1
103,82,72,5904,1
104,93,95,17670,1
105,96,85,16320,1
106,93,92,25668,1
107,90,70,6300,1
108,87,92,8004,1
109,81,75,18225,1
110,87,66,5742,1
111,83,72,17928,1
112,84,91,15288,1
113,78,87,6786,1
114,98,88,8624,1
115,69,72,9936,1
116,76,100,7600,1
117,100,85,25500,1
118,85,81,13770,1
119,76,98,22344,1
120,74,78,5772,1
121,82,97,15908,1
122,80,77,12320,1
123,85,89,15130,1
124,71,77,5467,1
125,72,81,17496,1
126,77,84,12936,1
127,91,90,8190,1
128,84,67,5628,1
129,68,83,16932,1
130,91,97,17654,1
131,97,80,23280,1
132,96,67,12864,1
133,86,83,14276,1
134,91,76,13832,1
135,88,80,21120,1
136,66,66,13068,1
137,92,96,26496,1
138,74,70,10360,1
139,92,74,20424,1
140,100,86,17200,1
141,71,69,4899,1
142,95,69,19665,1
143,84,76,6384,1
144,69,77,5313,1
145,69,69,14283,1
146,86,89,22962,1
147,94,66,12408,1
148,96,66,6336,1
149,80,94,22560,1
150,79,76,18012,1
151,92,95,8740,1
152,76,79,18012,1
153,71,79,16827,1
154,98,97,9506,1
155,100,80,8000,1
156,69,85,5865,1
157,94,85,7990,1
158,88,72,12672,1
159,79,92,21804,1
160,70,66,13860,1
161,75,96,21600,1
162,85,66,16830,1
163,90,88,7920,1
164,80,87,6960,1
165,72,90,12960,1
166,72,88,6336,1
167,100,93,27900,1
168,83,80,19920,1
169,80,73,5840,1
170,93,86,23994,1
171,68,99,20196,1
172,89,73,6497,1
173,73,88,6424,1
174,88,95,8360,1
175,94,95,17860,1
176,87,72,6264,1
177,72,75,16200,1
178,79,96,7584,1
179,77,79,6083,1
180,98,68,13328,1
181,83,88,14608,1
182,89,94,16732,1
183,76,75,17100,1
184,85,100,8500,1
185,90,66,5940,1
186,73,77,5621,1
187,97,68,6596,1
188,77,78,18018,1
189,84,91,22932,1
190,93,98,27342,1
191,87,91,7917,1
192,90,80,21600,1
193,87,82,7134,1
194,81,71,11502,1
195,73,100,14600,1
196,79,82,6478,1
197,66,95,12540,1
198,93,81,7533,1
199,92,88,24288,1
