ID,WIDTH,HEIGHT,PROFIT,COPIES
0,80,80,12800,1
1,58,58,3364,1
2,71,71,5041,1
3,68,68,9248,1
4,65,65,4225,1
5,1,1,1,1
6,42,42,3528,1
7,68,68,4624,1
8,51,51,2601,1
9,98,98,19208,1
10,82,82,6724,1
11,88,88,15488,1
12,69,69,4761,1
13,57,57,9747,1
14,39,39,3042,1
15,48,48,6912,1
16,56,56,6272,1
17,41,41,1681,1
18,74,74,10952,1
19,89,89,7921,1
20,90,90,8100,1
21,59,59,10443,1
22,96,96,9216,1
23,54,54,8748,1
24,16,16,256,1
25,69,69,4761,1
26,97,97,18818,1
27,10,10,300,1
28,32,32,1024,1
29,66,66,13068,1
30,90,90,24300,1
31,8,8,128,1
32,64,64,8192,1
33,34,34,2312,1
34,36,36,2592,1
35,37,37,4107,1
36,91,91,8281,1
37,11,11,242,1
38,62,62,7688,1
39,68,68,9248,1
40,82,82,6724,1
41,6,6,72,1
42,17,17,289,1
43,16,16,512,1
44,63,63,11907,1
45,63,63,3969,1
46,3,3,18,1
47,91,91,24843,1
48,66,66,13068,1
49,11,11,242,1
50,57,57,3249,1
51,70,70,4900,1
52,23,23,529,1
53,24,24,1152,1
54,38,38,2888,1
55,20,20,400,1
56,64,64,8192,1
57,32,32,2048,1
58,65,65,4225,1
59,38,38,4332,1
60,87,87,15138,1
61,4,4,16,1
62,82,82,20172,1
63,97,97,9409,1
64,30,30,2700,1
65,48,48,4608,1
66,46,46,4232,1
67,56,56,9408,1
68,9,9,243,1
69,16,16,512,1
70,54,54,2916,1
71,45,45,6075,1
72,64,64,8192,1
73,29,29,841,1
74,35,35,3675,1
75,49,49,4802,1
76,33,33,2178,1
77,9,9,162,1
78,15,15,450,1
79,40,40,4800,1
80,47,47,4418,1
81,29,29,1682,1
82,67,67,4489,1
83,71,71,5041,1
84,98,98,19208,1
85,10,10,200,1
86,65,65,4225,1
87,2,2,8,1
88,56,56,6272,1
89,80,80,6400,1
90,29,29,841,1
91,78,78,12168,1
92,14,14,588,1
93,71,71,15123,1
94,73,73,5329,1
95,99,99,19602,1
96,92,92,16928,1
97,44,44,3872,1
98,54,54,5832,1
99,36,36,2592,1
