ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,8366,1
1,94,99,9306,1
2,88,92,16192,1
3,83,84,6972,1
4,95,70,13300,1
5,71,96,13632,1
6,97,78,15132,1
7,83,66,10956,1
8,85,85,21675,1
9,82,72,5904,1
10,78,92,14352,1
11,78,88,13728,1
12,83,86,7138,1
13,96,74,21312,1
14,91,89,16198,1
15,81,77,18711,1
16,87,95,24795,1
17,87,85,7395,1
18,71,99,21087,1
19,95,87,8265,1
20,83,68,5644,1
21,76,95,14440,1
22,88,98,25872,1
23,94,80,7520,1
24,91,88,24024,1
25,84,75,12600,1
26,93,97,27063,1
27,93,84,7812,1
28,66,70,4620,1
29,81,80,19440,1
30,97,100,9700,1
31,69,82,11316,1
32,70,83,17430,1
33,77,78,6006,1
34,72,88,12672,1
35,89,69,6141,1
36,74,81,17982,1
37,99,75,7425,1
38,88,82,7216,1
39,88,87,7656,1
40,98,67,13132,1
41,90,90,16200,1
42,86,100,8600,1
43,82,80,19680,1
44,93,79,7347,1
45,82,67,16482,1
46,73,83,12118,1
47,93,91,8463,1
48,97,99,9603,1
49,77,75,5775,1
50,68,90,18360,1
51,93,80,22320,1
52,100,79,15800,1
53,74,97,21534,1
54,85,94,23970,1
55,76,89,6764,1
56,94,82,15416,1
57,98,68,13328,1
58,76,68,15504,1
59,80,77,6160,1
60,91,90,16380,1
61,85,75,6375,1
62,80,77,18480,1
63,80,91,14560,1
64,76,81,6156,1
65,74,71,10508,1
66,93,70,19530,1
67,98,100,29400,1
68,91,89,24297,1
69,88,74,6512,1
70,69,83,5727,1
71,81,77,12474,1
72,72,73,15768,1
73,70,80,11200,1
74,82,92,7544,1
75,94,78,21996,1
76,73,98,7154,1
77,85,91,23205,1
78,99,87,17226,1
79,95,75,14250,1
80,90,92,24840,1
81,77,98,15092,1
82,67,86,17286,1
83,68,91,12376,1
84,96,100,28800,1
85,76,91,6916,1
86,90,91,24570,1
87,76,73,16644,1
88,74,82,12136,1
89,71,93,19809,1
90,72,66,9504,1
91,66,79,10428,1
92,76,83,18924,1
93,91,82,14924,1
94,76,67,15276,1
95,78,99,7722,1
96,66,84,5544,1
97,68,76,10336,1
98,75,96,7200,1
99,93,74,20646,1
100,94,91,25662,1
101,92,76,6992,1
102,93,77,21483,1
103,82,72,5904,1
104,93,95,8835,1
105,96,85,24480,1
106,93,92,8556,1
107,90,70,18900,1
108,87,92,24012,1
109,81,75,12150,1
110,87,66,17226,1
111,83,72,5976,1
112,84,91,22932,1
113,78,87,20358,1
114,98,88,25872,1
115,69,72,4968,1
116,76,100,7600,1
117,100,85,25500,1
118,85,81,20655,1
119,76,98,14896,1
120,74,78,17316,1
121,82,97,7954,1
122,80,77,18480,1
123,85,89,7565,1
124,71,77,10934,1
125,72,81,11664,1
126,77,84,6468,1
127,91,90,8190,1
128,84,67,11256,1
129,68,83,16932,1
130,91,97,26481,1
131,97,80,23280,1
132,96,67,6432,1
133,86,83,21414,1
134,91,76,20748,1
135,88,80,21120,1
136,66,66,4356,1
137,92,96,26496,1
138,74,70,10360,1
139,92,74,13616,1
140,100,86,8600,1
141,71,69,4899,1
142,95,69,19665,1
143,84,76,12768,1
144,69,77,5313,1
145,69,69,14283,1
146,86,89,7654,1
147,94,66,6204,1
148,96,66,19008,1
149,80,94,15040,1
150,79,76,18012,1
151,92,95,26220,1
152,76,79,12008,1
153,71,79,11218,1
154,98,97,19012,1
155,100,80,24000,1
156,69,85,5865,1
157,94,85,23970,1
158,88,72,12672,1
159,79,92,7268,1
160,70,66,9240,1
161,75,96,21600,1
162,85,66,16830,1
163,90,88,15840,1
164,80,87,13920,1
165,72,90,6480,1
166,72,88,12672,1
167,100,93,18600,1
168,83,80,19920,1
169,80,73,17520,1
170,93,86,23994,1
171,68,99,13464,1
172,89,73,12994,1
173,73,88,12848,1
174,88,95,25080,1
175,94,95,17860,1
176,87,72,6264,1
177,72,75,10800,1
178,79,96,22752,1
179,77,79,6083,1
180,98,68,13328,1
181,83,88,14608,1
182,89,94,16732,1
183,76,75,17100,1
184,85,100,8500,1
185,90,66,11880,1
186,73,77,11242,1
187,97,68,6596,1
188,77,78,12012,1
189,84,91,22932,1
190,93,98,18228,1
191,87,91,15834,1
192,90,80,21600,1
193,87,82,14268,1
194,81,71,17253,1
195,73,100,21900,1
196,79,82,12956,1
197,66,95,18810,1
198,93,81,15066,1
199,92,88,24288,1
