ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,25098,1
1,94,99,9306,1
2,88,92,24288,1
3,83,84,6972,1
4,95,70,6650,1
5,71,96,13632,1
6,97,78,22698,1
7,83,66,16434,1
8,85,85,14450,1
9,82,72,11808,1
10,78,92,14352,1
11,78,88,13728,1
12,83,86,7138,1
13,96,74,7104,1
14,91,89,24297,1
15,81,77,6237,1
16,87,95,16530,1
17,87,85,22185,1
18,71,99,7029,1
19,95,87,16530,1
20,89,94,25098,1
21,94,99,9306,1
22,88,92,24288,1
23,83,84,6972,1
24,95,70,6650,1
25,71,96,13632,1
26,97,78,22698,1
27,83,66,16434,1
28,85,85,14450,1
29,82,72,11808,1
30,78,92,14352,1
31,78,88,13728,1
32,83,86,7138,1
33,96,74,7104,1
34,91,89,24297,1
35,81,77,6237,1
36,87,95,16530,1
37,87,85,22185,1
38,71,99,7029,1
39,95,87,16530,1
40,89,94,25098,1
41,94,99,9306,1
42,88,92,24288,1
43,83,84,6972,1
44,95,70,6650,1
45,71,96,13632,1
46,97,78,22698,1
47,83,66,16434,1
48,85,85,14450,1
49,82,72,11808,1
