ID,WIDTH,HEIGHT,PROFIT,COPIES
0,10,82,840,1
1,10,89,910,1
2,19,72,1388,1
3,21,88,1868,1
4,12,94,1148,1
5,7,81,587,1
6,27,94,2558,1
7,14,94,1336,1
8,33,87,2891,1
9,27,84,2288,1
10,6,89,554,1
11,8,97,796,1
12,2,93,206,1
13,24,69,1676,1
14,26,76,1996,1
15,26,67,1762,1
16,33,85,2825,1
17,9,86,794,1
18,6,80,500,1
19,6,93,578,1
20,9,67,623,1
21,14,73,1042,1
22,5,67,355,1
23,18,81,1478,1
24,10,82,840,1
25,21,96,2036,1
26,33,75,2495,1
27,18,99,1802,1
28,31,78,2438,1
29,25,77,1945,1
30,32,88,2836,1
31,26,81,2126,1
32,29,100,2920,1
33,6,90,560,1
34,14,78,1112,1
35,8,72,596,1
36,31,91,2841,1
37,28,67,1896,1
38,31,69,2159,1
39,1,93,113,1
40,2,88,196,1
41,20,85,1720,1
42,11,66,746,1
43,6,68,428,1
44,24,85,2060,1
45,32,93,2996,1
46,33,91,3023,1
47,13,78,1034,1
48,25,82,2070,1
49,6,73,458,1
