ID,WIDTH,HEIGHT,PROFIT,COPIES
0,9,3,81,1
1,17,14,476,1
2,25,16,1200,1
3,1,8,8,1
4,27,6,486,1
5,33,11,726,1
6,28,4,112,1
7,23,20,460,1
8,32,13,1248,1
9,4,3,36,1
10,26,32,832,1
11,30,24,720,1
12,21,23,483,1
13,12,30,1080,1
14,16,4,64,1
15,27,5,405,1
16,20,13,260,1
17,23,21,483,1
18,30,18,540,1
19,29,9,522,1
20,9,3,81,1
21,17,14,476,1
22,25,16,1200,1
23,1,8,8,1
24,27,6,486,1
25,33,11,726,1
26,28,4,112,1
27,23,20,460,1
28,32,13,1248,1
29,4,3,36,1
30,26,32,832,1
31,30,24,720,1
32,21,23,483,1
33,12,30,1080,1
34,16,4,64,1
35,27,5,405,1
36,20,13,260,1
37,23,21,483,1
38,30,18,540,1
39,29,9,522,1
40,9,3,81,1
41,17,14,476,1
42,25,16,1200,1
43,1,8,8,1
44,27,6,486,1
45,33,11,726,1
46,28,4,112,1
47,23,20,460,1
48,32,13,1248,1
49,4,3,36,1
