ID,WIDTH,HEIGHT,PROFIT,COPIES
0,84,7,1176,1
1,76,2,152,1
2,98,28,2744,1
3,87,2,522,1
4,85,12,1020,1
5,98,31,6076,1
6,73,9,657,1
7,92,6,552,1
8,92,33,3036,1
9,67,9,1809,1
10,82,5,1230,1
11,83,33,5478,1
12,97,3,873,1
13,77,19,1463,1
14,93,5,930,1
15,83,32,2656,1
16,93,9,837,1
17,75,18,1350,1
18,77,9,2079,1
19,69,31,6417,1
20,84,29,7308,1
21,76,16,3648,1
22,96,7,672,1
23,76,23,3496,1
24,86,8,688,1
25,97,12,2328,1
26,70,5,1050,1
27,79,22,5214,1
28,84,20,3360,1
29,69,25,1725,1
30,93,21,5859,1
31,83,17,1411,1
32,67,21,2814,1
33,96,16,1536,1
34,89,14,1246,1
35,81,25,4050,1
36,98,26,7644,1
37,72,27,5832,1
38,89,20,3560,1
39,94,18,1692,1
40,93,26,2418,1
41,68,5,1020,1
42,95,22,6270,1
43,100,27,2700,1
44,75,13,2925,1
45,95,24,6840,1
46,73,30,6570,1
47,94,23,4324,1
48,98,21,6174,1
49,84,19,4788,1
50,78,26,4056,1
51,75,2,450,1
52,79,5,790,1
53,79,13,1027,1
54,78,2,156,1
55,98,14,2744,1
56,91,9,2457,1
57,98,3,882,1
58,87,8,1392,1
59,77,29,6699,1
60,78,15,1170,1
61,72,19,2736,1
62,67,1,201,1
63,76,7,532,1
64,86,3,774,1
65,98,2,196,1
66,77,28,4312,1
67,87,5,870,1
68,76,16,1216,1
69,75,22,1650,1
70,74,31,6882,1
71,80,12,960,1
72,76,32,4864,1
73,78,18,2808,1
74,83,14,3486,1
75,72,24,1728,1
76,94,29,2726,1
77,73,27,3942,1
78,88,24,4224,1
79,92,25,6900,1
80,74,12,2664,1
81,77,1,77,1
82,77,9,693,1
83,79,14,3318,1
84,84,32,2688,1
85,75,29,6525,1
86,75,14,1050,1
87,79,7,1659,1
88,67,4,268,1
89,84,17,4284,1
90,70,32,2240,1
91,71,15,1065,1
92,77,29,6699,1
93,80,2,160,1
94,90,17,1530,1
95,94,4,1128,1
96,90,8,1440,1
97,94,31,8742,1
98,86,31,5332,1
99,74,27,3996,1
100,85,27,2295,1
101,90,2,360,1
102,69,18,1242,1
103,71,32,2272,1
104,85,9,1530,1
105,86,25,6450,1
106,99,26,5148,1
107,89,9,801,1
108,96,8,768,1
109,76,22,1672,1
110,81,18,1458,1
111,85,20,3400,1
112,96,27,7776,1
113,71,10,710,1
114,96,16,1536,1
115,78,27,2106,1
116,78,25,3900,1
117,68,22,1496,1
118,86,23,5934,1
119,72,1,72,1
120,87,18,3132,1
121,82,24,5904,1
122,87,29,2523,1
123,89,19,3382,1
124,84,13,3276,1
125,84,14,1176,1
126,96,5,960,1
127,77,18,4158,1
128,89,21,5607,1
129,90,2,540,1
130,82,24,1968,1
131,91,19,5187,1
132,81,28,2268,1
133,93,18,5022,1
134,81,5,810,1
135,68,12,816,1
136,67,12,1608,1
137,81,33,5346,1
138,84,30,7560,1
139,66,27,5346,1
140,78,5,390,1
141,98,20,1960,1
142,84,17,2856,1
143,89,7,1246,1
144,87,1,174,1
145,89,4,712,1
146,86,27,6966,1
147,83,21,3486,1
148,98,32,6272,1
149,68,14,2856,1
150,85,7,1190,1
151,92,1,276,1
152,80,28,6720,1
153,96,23,2208,1
154,75,13,2925,1
155,72,30,6480,1
156,69,33,6831,1
157,92,33,3036,1
158,72,28,4032,1
159,70,14,2940,1
160,87,23,2001,1
161,98,17,1666,1
162,97,15,1455,1
163,76,32,4864,1
164,91,12,1092,1
165,80,13,1040,1
166,95,24,2280,1
167,74,25,3700,1
168,89,26,2314,1
169,99,11,1089,1
170,76,13,2964,1
171,96,13,1248,1
172,85,6,510,1
173,67,3,402,1
174,75,9,2025,1
175,99,13,2574,1
176,87,3,261,1
177,73,23,1679,1
178,71,29,2059,1
179,91,16,1456,1
180,88,1,176,1
181,71,2,426,1
182,80,27,6480,1
183,98,5,980,1
184,68,11,1496,1
185,100,26,2600,1
186,73,32,2336,1
187,70,8,1680,1
188,100,21,6300,1
189,76,25,5700,1
190,67,26,3484,1
191,70,23,4830,1
192,79,16,3792,1
193,88,15,2640,1
194,100,12,2400,1
195,76,26,1976,1
196,91,33,3003,1
197,70,22,4620,1
198,76,1,152,1
199,71,27,5751,1
