ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,8366,1
1,94,99,27918,1
2,88,92,8096,1
3,83,84,20916,1
4,95,70,19950,1
5,71,96,13632,1
6,97,78,7566,1
7,83,66,5478,1
8,85,85,21675,1
9,82,72,11808,1
10,78,92,21528,1
11,78,88,13728,1
12,83,86,21414,1
13,96,74,14208,1
14,91,89,24297,1
15,81,77,6237,1
16,87,95,16530,1
17,87,85,22185,1
18,71,99,21087,1
19,95,87,24795,1
20,83,68,11288,1
21,76,95,14440,1
22,88,98,8624,1
23,94,80,22560,1
24,91,88,16016,1
25,84,75,6300,1
26,93,97,9021,1
27,93,84,7812,1
28,66,70,9240,1
29,81,80,6480,1
30,97,100,29100,1
31,69,82,5658,1
32,70,83,5810,1
33,77,78,6006,1
34,72,88,6336,1
35,89,69,18423,1
36,74,81,5994,1
37,99,75,7425,1
38,88,82,14432,1
39,88,87,22968,1
40,98,67,13132,1
41,90,90,16200,1
42,86,100,17200,1
43,82,80,6560,1
44,93,79,7347,1
45,82,67,10988,1
46,73,83,6059,1
47,93,91,16926,1
48,97,99,19206,1
49,77,75,11550,1
50,68,90,12240,1
51,93,80,22320,1
52,100,79,23700,1
53,74,97,14356,1
54,85,94,7990,1
55,76,89,6764,1
56,94,82,15416,1
57,98,68,6664,1
58,76,68,15504,1
59,80,77,18480,1
60,91,90,16380,1
61,85,75,12750,1
62,80,77,18480,1
63,80,91,21840,1
64,76,81,6156,1
65,74,71,15762,1
66,93,70,13020,1
67,98,100,29400,1
68,91,89,24297,1
69,88,74,6512,1
70,69,83,5727,1
71,81,77,6237,1
72,72,73,15768,1
73,70,80,11200,1
74,82,92,22632,1
75,94,78,14664,1
76,73,98,7154,1
77,85,91,23205,1
78,99,87,8613,1
79,95,75,14250,1
80,90,92,24840,1
81,77,98,7546,1
82,67,86,11524,1
83,68,91,6188,1
84,96,100,28800,1
85,76,91,20748,1
86,90,91,16380,1
87,76,73,11096,1
88,74,82,18204,1
89,71,93,13206,1
90,72,66,9504,1
91,66,79,10428,1
92,76,83,6308,1
93,91,82,22386,1
94,76,67,5092,1
95,78,99,7722,1
96,66,84,5544,1
97,68,76,10336,1
98,75,96,7200,1
99,93,74,20646,1
