ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,16732,1
1,94,99,9306,1
2,88,92,8096,1
3,83,84,6972,1
4,95,70,6650,1
5,71,96,13632,1
6,97,78,15132,1
7,83,66,10956,1
8,85,85,7225,1
9,82,72,17712,1
10,78,92,21528,1
11,78,88,6864,1
12,83,86,14276,1
13,96,74,7104,1
14,91,89,24297,1
15,81,77,12474,1
16,87,95,8265,1
17,87,85,14790,1
18,71,99,7029,1
19,95,87,24795,1
20,89,94,16732,1
21,94,99,9306,1
22,88,92,8096,1
23,83,84,6972,1
24,95,70,6650,1
25,71,96,13632,1
26,97,78,15132,1
27,83,66,10956,1
28,85,85,7225,1
29,82,72,17712,1
