ID,WIDTH,HEIGHT,PROFIT,COPIES
0,70,98,6880,1
1,95,71,6765,1
2,79,90,7130,1
3,81,90,7310,1
4,89,82,7318,1
5,98,67,6586,1
6,72,99,7148,1
7,100,88,8820,1
8,81,97,7877,1
9,71,82,5842,1
10,72,97,7004,1
11,70,68,4780,1
12,82,88,7236,1
13,78,90,7040,1
14,75,75,5645,1
15,70,76,5340,1
16,96,67,6452,1
17,91,79,7209,1
18,75,98,7370,1
19,94,71,6694,1
20,72,76,5492,1
21,99,78,7742,1
22,78,66,5168,1
23,88,88,7764,1
24,67,89,5983,1
25,93,88,8204,1
26,87,68,5936,1
27,87,71,6197,1
28,100,77,7720,1
29,68,87,5936,1
30,94,76,7164,1
31,78,78,6104,1
32,74,86,6384,1
33,93,94,8762,1
34,92,73,6736,1
35,88,72,6356,1
36,70,74,5200,1
37,83,96,7988,1
38,85,91,7755,1
39,82,100,8220,1
40,85,88,7500,1
41,66,67,4442,1
42,76,67,5112,1
43,90,72,6500,1
44,92,78,7196,1
45,78,73,5714,1
46,85,84,7160,1
47,95,67,6385,1
48,70,88,6180,1
49,75,82,6170,1
50,94,79,7446,1
51,88,73,6444,1
52,95,94,8950,1
53,86,89,7674,1
54,86,80,6900,1
55,92,97,8944,1
56,72,74,5348,1
57,90,86,7760,1
58,89,83,7407,1
59,86,90,7760,1
60,68,77,5256,1
61,67,88,5916,1
62,79,92,7288,1
63,76,82,6252,1
64,96,98,9428,1
65,90,68,6140,1
66,90,66,5960,1
67,73,72,5276,1
68,99,73,7247,1
69,97,92,8944,1
70,89,77,6873,1
71,97,76,7392,1
72,80,90,7220,1
73,83,75,6245,1
74,97,73,7101,1
75,89,67,5983,1
76,96,100,9620,1
77,97,68,6616,1
78,71,73,5203,1
79,79,85,6735,1
80,71,84,5984,1
81,98,81,7958,1
82,73,66,4838,1
83,83,99,8237,1
84,87,89,7763,1
85,82,67,5514,1
86,97,81,7877,1
87,67,95,6385,1
88,69,99,6851,1
89,92,92,8484,1
90,87,96,8372,1
91,89,85,7585,1
92,80,71,5700,1
93,75,83,6245,1
94,90,94,8480,1
95,85,70,5970,1
96,82,84,6908,1
97,99,78,7742,1
98,71,69,4919,1
99,76,77,5872,1
100,95,78,7430,1
101,68,77,5256,1
102,69,79,5471,1
103,74,85,6310,1
104,79,73,5787,1
105,78,83,6494,1
106,92,84,7748,1
107,80,91,7300,1
108,80,66,5300,1
109,77,89,6873,1
110,72,74,5348,1
111,79,72,5708,1
112,80,77,6180,1
113,68,80,5460,1
114,94,69,6506,1
115,74,76,5644,1
116,92,85,7840,1
117,95,91,8665,1
118,95,79,7525,1
119,66,98,6488,1
120,81,87,7067,1
121,70,91,6390,1
122,86,70,6040,1
123,82,88,7236,1
124,69,99,6851,1
125,67,69,4643,1
126,82,66,5432,1
127,82,92,7564,1
128,75,88,6620,1
129,75,76,5720,1
130,94,89,8386,1
131,79,83,6577,1
132,97,75,7295,1
133,93,73,6809,1
134,89,98,8742,1
135,72,72,5204,1
136,95,76,7240,1
137,99,79,7841,1
138,70,71,4990,1
139,69,79,5471,1
140,80,73,5860,1
141,79,85,6735,1
142,95,73,6955,1
143,77,73,5641,1
144,95,80,7620,1
145,92,77,7104,1
146,84,97,8168,1
147,90,77,6950,1
148,68,72,4916,1
149,74,75,5570,1
150,92,91,8392,1
151,83,76,6328,1
152,81,73,5933,1
153,84,74,6236,1
154,82,79,6498,1
155,85,94,8010,1
156,71,94,6694,1
157,88,70,6180,1
158,83,99,8237,1
159,96,77,7412,1
160,86,75,6470,1
161,79,69,5471,1
162,69,90,6230,1
163,66,94,6224,1
164,71,99,7049,1
165,67,94,6318,1
166,98,80,7860,1
167,89,99,8831,1
168,66,73,4838,1
169,75,69,5195,1
170,96,85,8180,1
171,90,74,6680,1
172,87,85,7415,1
173,69,97,6713,1
174,100,75,7520,1
175,68,100,6820,1
176,78,76,5948,1
177,71,90,6410,1
178,91,93,8483,1
179,84,73,6152,1
180,88,78,6884,1
181,73,83,6079,1
182,74,95,7050,1
183,66,91,6026,1
184,100,95,9520,1
185,82,66,5432,1
186,99,78,7742,1
187,75,87,6545,1
188,68,99,6752,1
189,98,69,6782,1
190,83,67,5581,1
191,87,88,7676,1
192,78,82,6416,1
193,69,88,6092,1
194,69,66,4574,1
195,86,99,8534,1
196,81,67,5447,1
197,97,99,9623,1
198,72,93,6716,1
199,93,82,7646,1
