ID,WIDTH,HEIGHT,PROFIT,COPIES
0,10,82,820,1
1,10,89,890,1
2,19,72,2736,1
3,21,88,5544,1
4,12,94,3384,1
5,7,81,1701,1
6,27,94,5076,1
7,14,94,2632,1
8,33,87,2871,1
9,27,84,4536,1
10,6,89,1068,1
11,8,97,2328,1
12,2,93,558,1
13,24,69,1656,1
14,26,76,1976,1
15,26,67,1742,1
16,33,85,2805,1
17,9,86,774,1
18,6,80,960,1
19,6,93,558,1
20,10,82,820,1
21,10,89,890,1
22,19,72,2736,1
23,21,88,5544,1
24,12,94,3384,1
25,7,81,1701,1
26,27,94,5076,1
27,14,94,2632,1
28,33,87,2871,1
29,27,84,4536,1
30,6,89,1068,1
31,8,97,2328,1
32,2,93,558,1
33,24,69,1656,1
34,26,76,1976,1
35,26,67,1742,1
36,33,85,2805,1
37,9,86,774,1
38,6,80,960,1
39,6,93,558,1
40,10,82,820,1
41,10,89,890,1
42,19,72,2736,1
43,21,88,5544,1
44,12,94,3384,1
45,7,81,1701,1
46,27,94,5076,1
47,14,94,2632,1
48,33,87,2871,1
49,27,84,4536,1
