ID,WIDTH,HEIGHT,PROFIT,COPIES
0,89,94,8366,1
1,94,99,18612,1
2,88,92,24288,1
3,83,84,6972,1
4,95,70,6650,1
5,71,96,6816,1
6,97,78,15132,1
7,83,66,10956,1
8,85,85,21675,1
9,82,72,11808,1
10,78,92,21528,1
11,78,88,6864,1
12,83,86,14276,1
13,96,74,14208,1
14,91,89,8099,1
15,81,77,12474,1
16,87,95,8265,1
17,87,85,14790,1
18,71,99,14058,1
19,95,87,16530,1
20,83,68,5644,1
21,76,95,7220,1
22,88,98,8624,1
23,94,80,7520,1
24,91,88,8008,1
25,84,75,18900,1
26,93,97,9021,1
27,93,84,23436,1
28,66,70,13860,1
29,81,80,6480,1
