ID,WIDTH,HEIGHT,PROFIT,COPIES
0,80,80,6400,1
1,58,58,10092,1
2,71,71,15123,1
3,68,68,9248,1
4,65,65,12675,1
5,1,1,3,1
6,42,42,3528,1
7,68,68,4624,1
8,51,51,2601,1
9,98,98,9604,1
10,82,82,20172,1
11,88,88,15488,1
12,69,69,14283,1
13,57,57,6498,1
14,39,39,4563,1
15,48,48,4608,1
16,56,56,9408,1
17,41,41,1681,1
18,74,74,5476,1
19,89,89,7921,1
20,90,90,8100,1
21,59,59,10443,1
22,96,96,18432,1
23,54,54,5832,1
24,16,16,256,1
25,69,69,14283,1
26,97,97,28227,1
27,10,10,100,1
28,32,32,3072,1
29,66,66,8712,1
